分析実行日時,取引日,銘柄コード,銘柄名,終値,前日比,前日比率(%),RSI,MACD,Signal,25MA,20日高値,20日安値,25MAタッチ,20日安値タッチ,陽線,終値位置(%),反発初動,判定,反発確度スコア
2026-08-19 11:19:15,2026-08-19,7203.T,トヨタ自動車,2933.5,-88.5,-2.93,23.9,22.705,30.284,2974.3,3233.0,2869.5,False,False,False,6.7,False,RSI 23.9（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
2026-08-19 11:19:15,2026-08-19,6758.T,ソニーグループ,3681.0,-37.0,-1.0,43.6,80.089,83.928,3617.4,3964.0,3360.0,False,False,False,26.5,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-19 11:19:15,2026-08-19,8035.T,東京エレクトロン,55000.0,-1380.0,-2.45,60.0,-2245.702,-2535.168,60163.2,69780.0,48580.0,False,False,True,71.0,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-19 11:19:15,2026-08-19,6861.T,キーエンス,80940.0,-3190.0,-3.79,57.0,2338.986,2348.685,79510.4,87920.0,69950.0,False,False,True,63.4,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-19 11:19:15,2026-08-19,9983.T,ファーストリテイリング,74470.0,-540.0,-0.72,28.2,-1215.429,-884.668,78174.0,81680.0,74260.0,False,True,False,16.2,False,ボックス下限タッチ＋下落（下抜け警戒） / RSI 28.2（売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-19 11:19:15,2026-08-19,9432.T,NTT,159.8,-0.6,-0.37,49.1,2.858,2.508,155.2,163.3,149.2,False,False,False,33.3,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-19 11:19:15,2026-08-19,9433.T,KDDI,2828.0,-26.0,-0.91,29.1,4.36,21.368,2895.1,3121.0,2779.0,False,False,False,23.8,False,RSI 29.1（売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-19 11:19:15,2026-08-19,8306.T,三菱UFJフィナンシャルグループ,3522.0,-132.0,-3.61,42.5,40.747,53.994,3616.2,3813.0,3426.0,False,False,False,14.7,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-19 11:19:15,2026-08-19,8316.T,三井住友フィナンシャルグループ,6631.0,-269.0,-3.9,43.0,27.277,45.136,6877.0,7260.0,6420.0,False,False,False,33.7,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-19 11:19:15,2026-08-19,4502.T,武田薬品工業,5733.0,31.0,0.54,45.6,69.659,62.329,5539.2,5903.0,5225.0,False,False,False,24.1,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-19 11:19:15,2026-08-19,6098.T,リクルート,15815.0,-205.0,-1.28,72.3,1153.251,925.709,13671.8,16980.0,11905.0,False,False,False,0.0,False,RSI 72.3（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-19 11:19:15,2026-08-19,7974.T,任天堂,8599.0,-161.0,-1.84,60.3,390.551,300.69,7746.4,9067.0,6905.0,False,False,False,12.5,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-19 11:19:15,2026-08-19,6501.T,日立製作所,5257.0,-257.0,-4.66,61.4,181.034,194.753,5209.9,5830.0,4762.0,True,False,False,11.2,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-19 11:19:15,2026-08-19,9984.T,ソフトバンクグループ,5386.0,-444.0,-7.62,60.2,-78.932,-139.871,5579.4,6230.0,4500.0,False,False,False,5.1,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-19 11:19:15,2026-08-19,8058.T,三菱商事,4660.0,-118.0,-2.47,39.9,22.315,36.596,4747.0,4972.0,4581.0,False,False,False,19.6,False,RSI 39.9（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-19 11:19:15,2026-08-19,8001.T,伊藤忠商事,1971.5,-29.0,-1.45,39.0,24.741,34.331,1997.0,2114.0,1936.5,False,False,False,17.6,False,RSI 39.0（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-19 11:19:15,2026-08-19,8053.T,住友商事,1686.0,-71.5,-4.07,62.0,39.917,39.091,1665.4,1824.0,1539.5,False,False,False,12.6,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-19 11:19:15,2026-08-19,8766.T,東京海上HD,7210.0,-161.0,-2.18,14.0,-74.568,22.388,7821.7,8468.0,7191.0,False,True,False,8.7,False,ボックス下限タッチ＋下落（下抜け警戒） / RSI 14.0（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 45点（反発余地あり）,45
2026-08-19 11:19:15,2026-08-19,4661.T,オリエンタルランド,2871.0,-10.0,-0.35,42.1,75.522,104.746,2871.6,3167.0,2582.0,True,False,False,22.1,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-19 11:19:15,2026-08-19,6902.T,デンソー,1885.0,-48.5,-2.51,21.0,-13.295,-2.247,1974.4,2218.0,1883.5,False,True,False,3.8,False,ボックス下限タッチ＋下落（下抜け警戒） / RSI 21.0（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 45点（反発余地あり）,45
2026-08-19 11:19:15,2026-08-19,6981.T,村田製作所,7510.0,14.0,0.19,63.5,-285.428,-403.308,7768.1,8817.0,5861.0,False,False,True,73.4,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-19 11:19:15,2026-08-19,6594.T,日本電産,2670.0,-140.0,-4.98,56.6,39.045,30.353,2644.1,2847.0,2447.0,True,False,False,4.2,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-19 11:19:15,2026-08-19,7741.T,HOYA,25640.0,-650.0,-2.47,67.8,219.101,95.983,25349.8,26925.0,23340.0,False,False,False,42.9,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-19 11:19:15,2026-08-19,9101.T,日本郵船,6721.0,-63.0,-0.93,69.8,256.497,198.907,6037.5,6893.0,5735.0,False,False,False,30.1,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-19 11:19:15,2026-08-19,9107.T,川崎汽船,3147.0,6.0,0.19,72.9,111.001,85.064,2846.9,3210.0,2685.0,False,False,False,25.0,False,RSI 72.9（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-19 11:19:15,2026-08-19,9104.T,商船三井,6917.0,36.0,0.52,78.9,295.924,212.679,6022.2,6986.0,5658.0,False,False,False,67.5,False,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 78.9（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-19 11:19:15,2026-08-19,5411.T,JFEホールディングス,1787.5,-44.0,-2.4,37.7,30.892,40.929,1784.2,1904.0,1699.0,True,False,False,10.9,False,25MAタッチ＋終値下落（反発弱候補・注意） / RSI 37.7（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 30点（反発余地あり）,30
2026-08-19 11:19:15,2026-08-19,5401.T,日本製鉄,677.8,-15.8,-2.28,51.7,25.853,27.624,645.0,708.0,590.9,False,False,False,22.9,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-19 11:19:15,2026-08-19,4503.T,アステラス製薬,2313.5,3.0,0.13,51.8,38.427,33.586,2237.7,2377.0,2125.0,False,False,False,47.9,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-19 11:19:15,2026-08-19,2503.T,キリンHD,2994.0,-6.0,-0.2,41.8,45.104,48.991,2960.0,3161.0,2805.5,False,False,False,16.2,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-19 11:19:15,2026-08-19,2502.T,アサヒグループHD,1646.5,-2.5,-0.15,33.9,18.095,26.059,1660.9,1805.5,1598.0,True,False,False,40.4,False,25MAタッチ＋終値下落（反発弱候補・注意） / RSI 33.9（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 30点（反発余地あり）,30
2026-08-19 11:19:15,2026-08-19,2914.T,日本たばこ産業,6936.0,4.0,0.06,54.9,200.406,222.114,6732.2,7218.0,6325.0,False,False,False,15.4,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-19 11:19:15,2026-08-19,3382.T,セブン＆アイHD,2020.5,-11.0,-0.54,26.2,1.159,14.493,2079.2,2266.5,1986.0,False,False,False,25.6,False,RSI 26.2（売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-19 11:19:15,2026-08-19,3092.T,ZOZO,1111.5,6.5,0.59,24.1,-7.074,-0.114,1152.6,1242.0,1090.0,False,False,False,42.2,False,RSI 24.1（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
2026-08-19 11:19:15,2026-08-19,3289.T,東急不動産HD,1300.5,-14.5,-1.1,25.5,-3.898,-1.706,1328.0,1402.0,1275.5,False,False,False,24.3,False,RSI 25.5（売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-19 11:19:15,2026-08-19,3407.T,旭化成,1620.5,-65.0,-3.86,30.9,-36.68,-31.192,1760.7,1895.0,1558.5,False,False,False,6.8,False,RSI 30.9（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-19 11:19:15,2026-08-19,3401.T,帝人,1719.0,-30.5,-1.74,56.3,21.199,17.764,1706.9,1824.0,1567.0,True,False,False,38.8,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-19 11:19:15,2026-08-19,3861.T,王子HD,856.7,-9.7,-1.12,34.1,8.06,12.437,865.9,898.2,842.5,False,False,False,55.0,False,RSI 34.1（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-19 11:19:15,2026-08-19,3863.T,日本製紙,1370.0,-2.0,-0.15,38.1,-0.936,7.777,1422.3,1599.0,1251.0,False,False,True,100.0,False,RSI 38.1（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-19 11:19:15,2026-08-19,4063.T,信越化学工業,6120.0,-122.0,-1.95,68.9,-166.583,-211.368,6454.6,7367.0,5636.0,False,False,False,36.0,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-19 11:19:15,2026-08-19,4188.T,三菱ケミカルグループ,1148.0,-35.5,-3.0,49.0,9.512,14.317,1188.4,1263.0,1100.5,False,False,False,30.6,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-19 11:19:15,2026-08-19,4208.T,宇部興産,3539.0,-130.0,-3.54,71.7,122.348,93.78,3342.0,3713.0,3089.0,False,False,False,5.0,False,RSI 71.7（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-19 11:19:15,2026-08-19,4452.T,花王,3490.0,-15.0,-0.43,53.3,86.068,87.223,3385.8,3782.0,3140.0,False,False,False,3.2,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-19 11:19:15,2026-08-19,4506.T,大日本住友製薬,1354.5,-20.5,-1.49,63.5,-6.076,-22.967,1307.0,1401.5,1188.0,False,False,False,1.1,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-19 11:19:15,2026-08-19,4519.T,中外製薬,6891.0,44.0,0.64,43.0,-101.519,-116.1,7034.7,7509.0,6575.0,False,False,True,75.8,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-19 11:19:15,2026-08-19,4523.T,エーザイ,4804.0,25.0,0.52,39.0,116.381,138.901,4698.0,5132.0,4440.0,False,False,False,25.3,False,RSI 39.0（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-19 11:19:15,2026-08-19,4543.T,テルモ,2443.5,-134.5,-5.22,53.8,86.576,72.554,2361.0,2689.0,2133.0,False,False,True,51.6,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-19 11:19:15,2026-08-19,4578.T,大塚HD,12175.0,135.0,1.12,59.2,297.02,297.502,11617.0,12795.0,10800.0,False,False,False,16.7,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-19 11:19:15,2026-08-19,4901.T,富士フイルムHD,3121.0,-61.0,-1.92,22.6,-109.935,-45.856,3567.0,3908.0,3114.0,False,True,False,9.2,False,ボックス下限タッチ＋下落（下抜け警戒） / RSI 22.6（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 45点（反発余地あり）,45
2026-08-19 11:19:15,2026-08-19,4911.T,資生堂,3497.0,61.0,1.78,50.6,156.782,164.846,3289.7,3698.0,2983.5,False,False,True,56.2,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-19 11:19:15,2026-08-19,5020.T,ENEOS,1291.0,-27.5,-2.09,46.8,6.115,8.103,1297.5,1353.0,1265.0,True,False,False,50.0,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-19 11:19:15,2026-08-19,5108.T,ブリヂストン,4004.0,-70.0,-1.72,44.2,121.385,139.171,3941.3,4393.0,3675.0,False,False,False,18.3,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-19 11:19:15,2026-08-19,5201.T,AGC,5681.0,-253.0,-4.26,36.7,-169.783,-188.154,6058.5,6459.0,5581.0,False,False,False,2.9,False,RSI 36.7（やや弱い） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 30点（反発余地あり）,30
2026-08-19 11:19:15,2026-08-19,5214.T,日本電気硝子,4821.0,-254.0,-5.0,42.9,-231.049,-271.732,5250.4,5799.0,4323.0,False,False,False,6.1,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-19 11:19:15,2026-08-19,5332.T,TOTO,6207.0,-153.0,-2.41,40.0,-340.05,-342.921,6955.6,7809.0,6095.0,False,False,True,61.0,False,RSI 40.0（やや弱い） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 30点（反発余地あり）,30
2026-08-19 11:19:15,2026-08-19,5406.T,神戸製鋼所,1987.0,-63.0,-3.07,38.6,13.828,20.066,2004.3,2098.5,1919.5,True,False,False,8.3,False,25MAタッチ＋終値下落（反発弱候補・注意） / RSI 38.6（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 30点（反発余地あり）,30
