分析実行日時,取引日,銘柄コード,銘柄名,終値,前日比,前日比率(%),RSI,MACD,Signal,25MA,20日高値,20日安値,判定,反発確度スコア
2026-08-05 19:18:28,2026-08-05,4661.T,オリエンタルランド,2860.5,-84.5,-2.87,59.3,136.604,129.543,2733.4,3167.0,2546.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,6902.T,デンソー,1919.0,28.5,1.51,47.4,13.489,29.648,1980.0,2218.0,1884.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-05 19:18:28,2026-08-05,6981.T,村田製作所,7829.0,700.0,9.82,40.7,-654.505,-606.135,8622.8,10085.0,5861.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-05 19:18:28,2026-08-05,6594.T,日本電産,2785.0,67.0,2.47,62.0,7.756,-19.559,2615.1,2812.0,2406.0,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,7741.T,HOYA,25900.0,-25.0,-0.1,55.7,-187.71,-379.409,25065.0,26925.0,23340.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,9101.T,日本郵船,5798.0,-221.0,-3.67,58.0,161.826,158.202,5659.2,6168.0,5271.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,9107.T,川崎汽船,2714.5,-148.5,-5.19,53.8,68.557,69.789,2690.6,2900.0,2519.5,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,9104.T,商船三井,5970.0,-88.0,-1.45,66.5,135.388,107.5,5612.8,6064.0,5318.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,5411.T,JFEホールディングス,1838.5,39.0,2.17,71.0,52.951,45.717,1711.1,1867.5,1609.0,RSI 71.0（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,5401.T,日本製鉄,672.0,26.0,4.02,82.3,27.321,22.567,597.2,675.7,549.9,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 82.3（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,4503.T,アステラス製薬,2159.0,-9.5,-0.44,52.4,6.597,7.956,2174.3,2305.5,2109.0,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,2503.T,キリンHD,2830.0,-26.0,-0.91,47.5,35.821,54.369,2895.1,3161.0,2805.5,ボックス下限タッチ＋下落（下抜け警戒） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,2502.T,アサヒグループHD,1622.0,-6.5,-0.4,54.8,29.207,36.208,1628.1,1805.5,1571.0,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,2914.T,日本たばこ産業,6825.0,6.0,0.09,70.3,221.649,182.3,6400.5,7218.0,6049.0,RSI 70.3（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,3382.T,セブン＆アイHD,1990.0,-42.0,-2.07,52.1,28.2,44.665,2066.9,2266.5,1945.5,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-05 19:18:28,2026-08-05,3092.T,ZOZO,1122.5,-16.0,-1.41,42.2,4.165,11.783,1162.2,1242.0,1102.5,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-05 19:18:28,2026-08-05,3289.T,東急不動産HD,1285.0,0.0,0.0,40.0,0.431,8.592,1329.6,1402.0,1275.5,ボックス下限タッチ（底圏） / RSI 40.0（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 30点（反発余地あり）,30
2026-08-05 19:18:28,2026-08-05,3407.T,旭化成,1635.0,55.5,3.51,26.1,-37.725,-5.935,1815.1,1905.0,1558.5,RSI 26.1（売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,3401.T,帝人,1631.0,-7.5,-0.46,33.3,-5.837,5.388,1683.9,1768.0,1567.0,RSI 33.3（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-05 19:18:28,2026-08-05,3861.T,王子HD,852.3,-20.3,-2.33,59.4,16.769,18.151,846.9,898.2,814.2,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,3863.T,日本製紙,1303.0,-35.0,-2.62,39.6,11.584,36.831,1401.6,1599.0,1263.0,RSI 39.6（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-05 19:18:28,2026-08-05,4063.T,信越化学工業,6163.0,176.0,2.94,20.3,-347.725,-270.171,6771.8,7690.0,5636.0,RSI 20.3（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
2026-08-05 19:18:28,2026-08-05,4188.T,三菱ケミカルグループ,1154.5,37.0,3.31,41.8,4.375,14.647,1173.7,1232.5,1100.5,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-05 19:18:28,2026-08-05,4208.T,宇部興産,3219.0,72.0,2.29,44.6,16.353,32.722,3210.1,3338.0,3089.0,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-05 19:18:28,2026-08-05,4452.T,花王,3188.0,-28.0,-0.87,41.4,22.853,42.579,3272.6,3445.0,3140.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-05 19:18:28,2026-08-05,4506.T,大日本住友製薬,1273.5,43.5,3.54,42.2,-54.033,-55.871,1352.1,1554.0,1188.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,4519.T,中外製薬,6688.0,8.0,0.12,38.1,-186.971,-138.393,7202.7,7762.0,6575.0,RSI 38.1（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-05 19:18:28,2026-08-05,4523.T,エーザイ,4520.0,-103.0,-2.23,59.1,146.453,164.259,4493.7,5132.0,4222.0,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,4543.T,テルモ,2288.0,-35.0,-1.51,59.0,24.667,16.831,2255.4,2458.5,2133.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,4578.T,大塚HD,11805.0,-210.0,-1.75,67.2,191.634,126.168,11247.0,12525.0,10800.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,4901.T,富士フイルムHD,3828.0,84.0,2.24,64.7,83.949,83.155,3668.2,3878.0,3539.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,4911.T,資生堂,3269.0,-10.0,-0.3,59.4,140.623,138.123,3019.3,3514.0,2694.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,5020.T,ENEOS,1283.0,1.5,0.12,50.0,11.403,13.494,1276.9,1342.0,1229.0,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-05 19:18:28,2026-08-05,5108.T,ブリヂストン,3920.0,38.0,0.98,64.3,122.288,120.603,3734.4,4154.0,3547.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,5201.T,AGC,5765.0,180.0,3.22,30.1,-239.292,-197.589,6326.1,6561.0,5581.0,RSI 30.1（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-05 19:18:28,2026-08-05,5214.T,日本電気硝子,4930.0,295.0,6.36,33.0,-371.637,-299.766,5647.3,6109.0,4323.0,RSI 33.0（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-05 19:18:28,2026-08-05,5332.T,TOTO,6644.0,349.0,5.54,29.8,-405.31,-283.562,7586.9,8293.0,6095.0,RSI 29.8（売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,5406.T,神戸製鋼所,1972.0,-78.5,-3.83,54.8,33.635,30.099,1958.1,2098.5,1836.5,25MAタッチ＋終値下落（反発弱候補・注意） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-05 19:18:28,2026-08-05,5713.T,住友金属鉱山,8563.0,505.0,6.27,62.5,38.262,-121.907,7550.5,8592.0,6578.0,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,5802.T,住友電気工業,2371.5,210.0,9.72,44.7,-148.176,-155.952,2398.5,2624.0,1973.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,5803.T,フジクラ,5073.0,445.0,9.62,48.9,-199.53,-248.796,4754.4,5437.0,3665.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,5901.T,東洋製罐グループHD,4239.0,244.0,6.11,64.8,23.521,26.662,4087.6,4305.0,3955.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-05 19:18:28,2026-08-05,6099.T,エラン,755.0,10.0,1.34,39.5,4.641,10.649,767.8,807.0,724.0,RSI 39.5（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-05 19:18:28,2026-08-05,6301.T,コマツ,7157.0,245.0,3.54,65.2,141.599,92.507,6635.4,7452.0,6178.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,6367.T,ダイキン工業,22265.0,-1500.0,-6.31,19.2,-341.478,-125.506,24498.6,25880.0,21200.0,RSI 19.2（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
2026-08-05 19:18:28,2026-08-05,6471.T,日本精工,1192.5,37.0,3.2,56.1,-3.121,-10.682,1143.5,1254.0,1065.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,6473.T,ジェイテクト,2155.5,54.5,2.59,52.9,20.311,15.23,2094.7,2264.5,1984.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,6503.T,三菱電機,5848.0,199.0,3.52,51.5,-59.384,-93.56,5690.7,5912.0,5050.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,6504.T,富士電機,15000.0,905.0,6.42,65.8,118.754,-162.311,13171.6,15240.0,11675.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,6506.T,安川電機,5382.0,249.0,4.85,47.8,-419.538,-454.066,5771.6,7225.0,4465.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,6586.T,マキタ,5434.0,144.0,2.72,42.9,-91.706,-51.177,5638.0,5910.0,5043.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-05 19:18:28,2026-08-05,6645.T,オムロン,5931.0,393.0,7.1,55.2,-57.18,-92.01,5624.8,6131.0,5015.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,6674.T,ジャパンディスプレイ,6010.0,285.0,4.98,48.7,-217.447,-250.226,5964.9,6392.0,5044.0,25MAタッチ＋終値上昇（反発強候補） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 60点（反発候補）,60
2026-08-05 19:18:28,2026-08-05,6723.T,ルネサスエレクトロニクス,3813.0,-70.0,-1.8,38.7,-224.922,-211.984,4193.0,4999.0,3064.0,RSI 38.7（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-05 19:18:28,2026-08-05,6752.T,パナソニックHD,4516.0,281.0,6.64,54.7,-0.342,-39.72,4206.0,4685.0,3364.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,6754.T,アンリツ,3833.0,220.0,6.09,43.0,-153.972,-146.301,3950.8,4327.0,3344.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-05 19:18:28,2026-08-05,6762.T,TDK,3150.0,98.0,3.21,46.2,-124.102,-146.895,3193.5,3460.0,2651.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,6770.T,アルプスアルパイン,2158.0,115.5,5.65,50.8,10.775,15.091,2125.4,2258.5,2003.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-05 19:18:28,2026-08-05,6841.T,横河電機,5302.0,-592.0,-10.04,43.3,45.231,76.005,5646.8,6022.0,5253.0,ボックス下限タッチ＋下落（下抜け警戒） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,6857.T,アドバンテスト,33720.0,2720.0,8.77,54.5,463.677,9.751,29481.8,33840.0,24135.0,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,6954.T,ファナック,6460.0,273.0,4.41,42.6,-210.438,-181.538,6845.3,7240.0,5808.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-05 19:18:28,2026-08-05,6971.T,京セラ,3866.0,125.0,3.34,58.9,27.878,25.208,3708.6,3878.0,3471.0,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,7011.T,三菱重工業,4000.0,-91.0,-2.22,58.1,24.983,5.219,3846.4,4155.0,3621.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,7012.T,川崎重工業,2924.0,91.5,3.23,62.5,-22.277,-49.323,2761.0,2946.0,2521.0,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,7201.T,日産自動車,329.7,7.5,2.33,55.8,2.234,1.894,324.0,358.2,303.8,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,7267.T,ホンダ,1636.0,61.0,3.87,63.1,37.835,38.237,1561.2,1688.5,1490.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-05 19:18:28,2026-08-05,7270.T,SUBARU,2475.5,-108.5,-4.2,48.6,35.538,47.673,2574.2,2881.5,2444.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-05 19:18:28,2026-08-05,7731.T,ニコン,1976.0,85.0,4.49,32.3,-64.147,-29.099,2139.1,2338.5,1830.5,RSI 32.3（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-05 19:18:28,2026-08-05,7733.T,オリンパス,1807.0,-7.0,-0.39,60.3,24.764,21.633,1772.6,1887.5,1703.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,7751.T,キヤノン,4459.0,46.0,1.04,51.8,53.696,71.2,4417.0,4750.0,4283.0,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-05 19:18:28,2026-08-05,8031.T,三井物産,4700.0,-115.0,-2.39,42.7,13.19,12.524,4758.6,5018.0,4531.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,8113.T,ユニ・チャーム,975.9,-22.5,-2.25,53.5,15.183,16.229,977.4,1057.5,935.0,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,8267.T,イオン,1325.0,-9.0,-0.67,43.4,-8.503,-3.69,1384.7,1474.5,1306.5,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-05 19:18:28,2026-08-05,8308.T,りそなHD,2283.0,91.5,4.18,43.6,5.696,22.885,2289.3,2420.5,2153.0,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-05 19:18:28,2026-08-05,8411.T,みずほフィナンシャルグループ,8470.0,339.0,4.17,47.6,72.743,117.707,8273.2,8816.0,7761.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-05 19:18:28,2026-08-05,8591.T,オリックス,6547.0,219.0,3.46,48.8,39.811,60.713,6431.8,6680.0,6115.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-05 19:18:28,2026-08-05,8769.T,アドバンスクリエイト,498.0,6.0,1.22,50.0,2.433,4.852,508.2,529.0,482.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-05 19:18:28,2026-08-05,8802.T,三菱地所,3784.0,84.0,2.27,30.8,-89.806,-41.961,4095.4,4358.0,3689.0,RSI 30.8（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-05 19:18:28,2026-08-05,9020.T,JR東日本,3369.0,-39.0,-1.14,40.3,11.687,50.535,3573.4,3966.0,3351.0,ボックス下限タッチ＋下落（下抜け警戒） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-05,9022.T,JR東海,3830.0,10.0,0.26,56.4,104.706,120.975,3780.6,4291.0,3586.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-05 19:18:28,2026-08-05,9021.T,JR西日本,2894.0,-6.0,-0.21,44.7,52.506,76.804,2946.4,3236.0,2862.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-05 19:18:28,2026-08-04,AAPL,Apple,309.4,6.0,1.96,38.9,3.112,6.634,319.7,344.6,300.0,RSI 38.9（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-05 19:18:28,2026-08-04,MSFT,Microsoft,492.8,5.2,1.06,80.6,19.476,7.472,402.6,499.4,373.4,RSI 80.6（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-04,AMZN,Amazon,277.4,-6.6,-2.32,61.5,4.81,0.226,246.5,287.2,226.2,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-04,NVDA,NVIDIA,211.9,5.3,2.56,49.6,-0.401,-0.917,203.1,214.4,190.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-04,META,Meta Platforms,587.9,-2.3,-0.39,26.2,-8.921,-2.191,614.1,686.1,524.5,RSI 26.2（売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-04,GOOGL,Alphabet Class A,377.6,4.1,1.11,52.6,-0.347,-4.794,351.6,380.5,314.9,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-04,GOOG,Alphabet Class C,375.4,2.9,0.77,52.1,-0.018,-4.328,350.2,377.7,314.9,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-04,TSLA,Tesla,327.4,5.3,1.64,26.7,-23.217,-20.622,366.7,413.2,297.4,RSI 26.7（売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-04,UNH,UnitedHealth Group,407.5,-7.8,-1.88,43.3,0.819,3.788,423.1,461.6,406.7,ボックス下限タッチ＋下落（下抜け警戒） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-05 19:18:28,2026-08-04,XOM,Exxon Mobil,154.0,-1.1,-0.71,70.3,3.317,2.913,147.5,159.1,137.1,RSI 70.3（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
