分析実行日時,取引日,銘柄コード,銘柄名,終値,前日比,前日比率(%),RSI,MACD,Signal,25MA,20日高値,20日安値,25MAタッチ,20日安値タッチ,陽線,終値位置(%),反発初動,判定,反発確度スコア
2026-08-31 15:48:54,2026-08-31,7203.T,トヨタ自動車,3156.0,40.0,1.28,67.4,47.331,40.254,3037.4,3188.0,2869.5,False,False,True,55.6,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-31 15:48:54,2026-08-31,6758.T,ソニーグループ,4016.0,88.0,2.24,64.4,101.04,88.847,3757.7,4041.0,3515.0,False,False,True,76.0,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-31 15:48:54,2026-08-31,8035.T,東京エレクトロン,56440.0,210.0,0.37,48.8,-1705.525,-2119.326,56171.2,61650.0,52550.0,True,False,True,100.0,False,25MAタッチ＋終値上昇（反発強候補） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 60点（反発候補）,60
2026-08-31 15:48:54,2026-08-31,6861.T,キーエンス,83660.0,700.0,0.84,46.5,938.269,1262.087,82215.6,87920.0,78690.0,False,False,True,80.0,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-31 15:48:54,2026-08-31,9983.T,ファーストリテイリング,72450.0,1190.0,1.67,23.2,-1992.631,-1674.791,76017.1,79801.4,70200.0,False,False,True,100.0,False,RSI 23.2（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
2026-08-31 15:48:54,2026-08-31,9432.T,NTT,172.5,3.9,2.31,75.2,4.613,3.85,160.6,173.0,149.7,False,False,True,83.9,False,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 75.2（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-31 15:48:54,2026-08-31,9433.T,KDDI,2959.5,37.5,1.28,66.8,16.718,13.055,2906.5,2981.0,2779.0,False,False,True,89.3,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-31 15:48:54,2026-08-31,8306.T,三菱UFJフィナンシャルグループ,3680.0,22.0,0.6,61.7,25.307,22.462,3589.4,3742.0,3415.0,False,False,True,97.9,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-31 15:48:54,2026-08-31,8316.T,三井住友フィナンシャルグループ,6975.0,73.0,1.06,64.2,16.717,1.124,6778.1,7035.0,6420.0,False,False,True,87.3,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-31 15:48:54,2026-08-31,4502.T,武田薬品工業,5765.0,-35.0,-0.6,62.4,97.813,94.099,5650.0,5906.0,5225.0,False,False,True,69.8,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
