分析実行日時,取引日,銘柄コード,銘柄名,終値,前日比,前日比率(%),RSI,MACD,Signal,25MA,20日高値,20日安値,25MAタッチ,20日安値タッチ,陽線,終値位置(%),反発初動,判定,反発確度スコア
2026-08-14 12:25:30,2026-08-14,7203.T,トヨタ自動車,3004.0,19.0,0.64,57.0,28.443,33.304,2953.1,3233.0,2857.0,False,False,True,71.7,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-14 12:25:30,2026-08-14,6758.T,ソニーグループ,3898.0,198.0,5.35,71.1,95.703,80.484,3574.0,3964.0,3360.0,False,False,True,96.1,False,RSI 71.1（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,8035.T,東京エレクトロン,59490.0,20.0,0.03,45.0,-2442.083,-2861.033,61930.8,71680.0,48580.0,False,False,False,17.9,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,6861.T,キーエンス,87300.0,670.0,0.77,76.8,2989.819,2032.503,78594.0,87920.0,68930.0,False,False,True,85.9,False,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 76.8（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,9983.T,ファーストリテイリング,76840.0,-510.0,-0.66,52.0,-820.452,-717.241,79051.2,81680.0,75440.0,False,False,False,16.9,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-14 12:25:30,2026-08-14,9432.T,NTT,161.4,0.9,0.56,65.3,2.715,2.1,153.7,161.6,149.2,False,False,True,90.9,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,9433.T,KDDI,2859.5,29.5,1.04,45.8,15.025,34.253,2889.9,3121.0,2779.0,False,False,False,70.2,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-14 12:25:30,2026-08-14,8306.T,三菱UFJフィナンシャルグループ,3704.0,-5.0,-0.13,47.0,54.951,60.236,3600.6,3813.0,3411.0,False,False,True,59.7,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-14 12:25:30,2026-08-14,8316.T,三井住友フィナンシャルグループ,6985.0,16.0,0.23,45.2,45.176,50.727,6881.9,7260.0,6420.0,False,False,True,46.8,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-14 12:25:30,2026-08-14,4502.T,武田薬品工業,5623.0,64.0,1.15,49.0,56.159,63.627,5504.8,5903.0,5225.0,False,False,False,76.6,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-14 12:25:30,2026-08-14,6098.T,リクルート,16460.0,-330.0,-1.97,83.9,1106.732,697.363,13227.2,16980.0,11905.0,False,False,True,60.6,False,RSI 83.9（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,7974.T,任天堂,8874.0,549.0,6.59,76.0,338.388,218.888,7550.8,8945.0,6905.0,False,False,True,80.3,False,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 76.0（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,6501.T,日立製作所,5791.0,89.0,1.56,89.0,243.198,184.797,5124.1,5830.0,4616.0,False,False,True,75.6,False,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 89.0（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,9984.T,ソフトバンクグループ,5814.0,239.0,4.29,54.7,-118.85,-199.111,5638.0,6145.0,4500.0,False,False,False,27.8,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,8058.T,三菱商事,4805.0,-27.0,-0.56,41.8,48.82,43.623,4712.9,4972.0,4374.0,False,False,True,55.3,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,8001.T,伊藤忠商事,2078.5,0.5,0.02,71.2,45.137,38.549,1985.1,2114.0,1884.5,False,False,True,53.9,False,RSI 71.2（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,8053.T,住友商事,1787.0,7.5,0.42,83.5,50.541,33.684,1644.6,1824.0,1489.0,False,False,False,41.3,False,RSI 83.5（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,8766.T,東京海上HD,7584.0,-38.0,-0.5,33.0,17.89,88.785,7864.6,8468.0,7461.0,False,False,False,34.3,False,RSI 33.0（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-14 12:25:30,2026-08-14,4661.T,オリエンタルランド,2993.0,-8.0,-0.27,62.6,114.142,123.858,2842.1,3167.0,2582.0,False,False,False,68.9,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-14 12:25:30,2026-08-14,6902.T,デンソー,1945.0,43.5,2.29,47.7,-7.114,5.632,1976.0,2218.0,1884.0,False,False,True,97.9,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-14 12:25:30,2026-08-14,6981.T,村田製作所,8293.0,-18.0,-0.22,49.8,-347.379,-515.499,7974.6,8838.0,5861.0,False,False,False,46.2,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,6594.T,日本電産,2816.0,38.0,1.37,71.0,42.477,18.579,2630.8,2837.0,2406.0,False,False,True,81.7,False,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 71.0（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,7741.T,HOYA,26535.0,-25.0,-0.09,68.0,204.927,-43.675,25221.6,26925.0,23340.0,False,False,False,0.0,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,9101.T,日本郵船,6419.0,208.0,3.35,67.6,184.049,164.54,5879.5,6441.0,5523.0,False,False,True,89.4,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,9107.T,川崎汽船,3028.0,124.5,4.29,67.4,77.506,68.918,2778.2,3059.0,2626.0,False,False,True,77.1,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,9104.T,商船三井,6477.0,198.0,3.15,72.0,202.932,159.562,5851.0,6502.0,5495.0,False,False,True,87.9,False,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 72.0（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,5411.T,JFEホールディングス,1792.0,-5.5,-0.31,58.7,41.223,48.03,1763.2,1904.0,1673.0,False,False,True,81.8,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-14 12:25:30,2026-08-14,5401.T,日本製鉄,674.0,-3.7,-0.55,67.8,29.108,28.424,629.9,708.0,571.1,False,False,False,21.7,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,4503.T,アステラス製薬,2353.0,25.5,1.1,67.6,43.681,28.113,2217.3,2377.0,2125.0,False,False,False,53.5,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,2503.T,キリンHD,3091.0,50.0,1.64,59.7,55.535,49.23,2943.1,3161.0,2805.5,False,False,True,79.4,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,2502.T,アサヒグループHD,1679.0,-4.5,-0.27,54.1,25.106,29.365,1652.4,1805.5,1571.0,False,False,False,42.9,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-14 12:25:30,2026-08-14,2914.T,日本たばこ産業,7122.0,54.0,0.76,69.6,242.729,227.536,6629.2,7218.0,6115.0,False,False,True,66.7,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,3382.T,セブン＆アイHD,2072.0,23.5,1.15,43.6,12.199,24.071,2077.9,2266.5,1945.5,True,False,True,82.7,False,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-14 12:25:30,2026-08-14,3092.T,ZOZO,1143.0,5.5,0.48,53.3,0.947,4.832,1159.7,1242.0,1102.5,False,False,True,60.5,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-14 12:25:30,2026-08-14,3289.T,東急不動産HD,1315.5,-11.0,-0.83,47.8,-3.269,-0.369,1326.5,1402.0,1275.5,True,False,False,32.0,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,3407.T,旭化成,1714.5,-9.5,-0.55,37.9,-32.195,-28.551,1781.0,1895.0,1558.5,False,False,False,2.2,False,RSI 37.9（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-14 12:25:30,2026-08-14,3401.T,帝人,1785.0,-3.5,-0.2,63.0,25.7,13.268,1699.1,1824.0,1567.0,False,False,True,11.4,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,3861.T,王子HD,873.0,1.7,0.2,54.7,12.57,15.275,860.6,898.2,828.0,False,False,False,34.7,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-14 12:25:30,2026-08-14,3863.T,日本製紙,1417.0,15.0,1.07,37.2,7.399,14.827,1418.5,1599.0,1251.0,True,False,True,22.6,False,25MAタッチ＋終値上昇（反発強候補） / RSI 37.2（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 50点（反発余地あり）,50
2026-08-14 12:25:30,2026-08-14,4063.T,信越化学工業,6400.0,22.0,0.34,42.0,-193.028,-252.471,6572.7,7502.0,5636.0,False,False,False,15.0,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,4188.T,三菱ケミカルグループ,1216.5,-10.5,-0.86,53.4,19.328,15.651,1187.4,1263.0,1100.5,False,False,False,18.8,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,4208.T,宇部興産,3671.0,64.0,1.77,72.6,111.108,65.659,3284.7,3713.0,3089.0,False,False,True,73.5,False,RSI 72.6（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,4452.T,花王,3547.0,-10.0,-0.28,63.7,107.233,83.215,3355.7,3782.0,3140.0,False,False,True,64.0,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,4506.T,大日本住友製薬,1352.5,-10.0,-0.73,60.5,-18.593,-36.94,1309.8,1378.0,1188.0,False,False,False,8.9,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,4519.T,中外製薬,6906.0,-269.0,-3.75,37.0,-98.866,-129.938,7088.6,7509.0,6575.0,False,False,False,20.1,False,RSI 37.0（やや弱い） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 30点（反発余地あり）,30
2026-08-14 12:25:30,2026-08-14,4523.T,エーザイ,4873.0,1.0,0.02,56.7,151.312,153.913,4639.1,5132.0,4269.0,False,False,True,42.0,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-14 12:25:30,2026-08-14,4543.T,テルモ,2658.0,37.5,1.43,82.0,91.309,52.364,2320.0,2658.0,2133.0,False,False,True,100.0,False,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 82.0（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,4578.T,大塚HD,12130.0,-305.0,-2.45,63.1,359.866,289.082,11500.4,12795.0,10800.0,False,False,False,8.3,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,4901.T,富士フイルムHD,3291.0,14.0,0.43,38.9,-69.275,2.355,3612.2,3908.0,3127.0,False,False,False,36.4,False,RSI 38.9（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-14 12:25:30,2026-08-14,4911.T,資生堂,3583.0,57.0,1.62,67.0,182.778,166.389,3205.5,3698.0,2983.5,False,False,False,27.6,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,5020.T,ENEOS,1291.5,9.0,0.7,45.2,5.965,9.825,1291.9,1353.0,1229.0,True,False,True,70.1,False,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-14 12:25:30,2026-08-14,5108.T,ブリヂストン,4144.0,15.0,0.36,66.6,156.271,145.205,3883.5,4393.0,3637.0,False,False,True,48.9,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,5201.T,AGC,5983.0,15.0,0.25,42.5,-184.932,-208.548,6124.7,6539.0,5581.0,False,False,False,64.0,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,5214.T,日本電気硝子,5177.0,102.0,2.01,43.3,-267.429,-309.058,5357.3,5844.0,4323.0,False,False,True,65.9,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-14 12:25:30,2026-08-14,5332.T,TOTO,6643.0,-34.0,-0.51,36.0,-345.014,-352.756,7149.7,7910.0,6095.0,False,False,False,37.0,False,RSI 36.0（やや弱い） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 30点（反発余地あり）,30
2026-08-14 12:25:30,2026-08-14,5406.T,神戸製鋼所,1985.0,5.0,0.25,50.1,16.151,24.754,1986.3,2098.5,1912.0,True,False,True,60.5,False,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
