分析実行日時,取引日,銘柄コード,銘柄名,終値,前日比,前日比率(%),RSI,MACD,Signal,25MA,20日高値,20日安値,25MAタッチ,20日安値タッチ,陽線,終値位置(%),反発初動,判定,反発確度スコア
2026-08-28 21:35:16,2026-08-28,7203.T,トヨタ自動車,3116.0,39.0,1.27,64.6,42.99,38.485,3027.1,3145.0,2869.5,False,False,True,54.7,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-28 21:35:16,2026-08-28,6758.T,ソニーグループ,3928.0,58.0,1.5,62.4,91.721,85.799,3733.4,3968.0,3515.0,False,False,True,57.0,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-28 21:35:16,2026-08-28,8035.T,東京エレクトロン,56230.0,230.0,0.41,55.9,-1867.608,-2222.776,56420.0,61650.0,52550.0,True,False,False,20.4,False,25MAタッチ＋終値上昇（反発強候補） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 60点（反発候補）,60
2026-08-28 21:35:16,2026-08-28,6861.T,キーエンス,82960.0,810.0,0.99,44.1,895.85,1343.041,81742.0,87920.0,78690.0,False,False,True,23.9,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-28 21:35:16,2026-08-28,9983.T,ファーストリテイリング,71260.0,40.0,0.06,13.2,-2050.126,-1595.33,76154.2,79801.4,70200.0,False,False,True,62.4,False,RSI 13.2（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
2026-08-28 21:35:16,2026-08-28,9432.T,NTT,168.6,0.4,0.24,72.4,4.319,3.659,159.7,170.0,149.7,False,False,True,56.5,False,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 72.4（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-28 21:35:16,2026-08-28,9433.T,KDDI,2922.0,41.5,1.44,44.1,11.941,12.139,2905.0,2990.5,2779.0,True,False,True,100.0,False,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-28 21:35:16,2026-08-28,8306.T,三菱UFJフィナンシャルグループ,3658.0,50.0,1.39,56.2,18.525,21.751,3592.4,3742.0,3415.0,False,False,True,80.6,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-28 21:35:16,2026-08-28,8316.T,三井住友フィナンシャルグループ,6902.0,108.0,1.59,54.6,-1.246,-2.774,6785.6,7035.0,6420.0,False,False,True,79.0,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-28 21:35:16,2026-08-28,4502.T,武田薬品工業,5800.0,-9.0,-0.15,67.5,103.643,93.171,5645.3,5906.0,5225.0,False,False,True,27.9,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
