分析実行日時,取引日,銘柄コード,銘柄名,終値,前日比,前日比率(%),RSI,MACD,Signal,25MA,20日高値,20日安値,25MAタッチ,20日安値タッチ,判定,反発確度スコア
2026-08-10 12:12:51,2026-08-10,5401.T,日本製鉄,687.9,-9.6,-1.38,77.5,31.557,26.54,615.1,708.0,553.1,False,False,RSI 77.5（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,4503.T,アステラス製薬,2359.5,32.5,1.4,66.1,31.357,15.672,2196.9,2364.0,2109.0,False,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,2503.T,キリンHD,2985.5,-52.5,-1.73,53.9,40.962,46.777,2920.2,3161.0,2805.5,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-10 12:12:51,2026-08-10,2502.T,アサヒグループHD,1684.0,-10.5,-0.62,57.2,28.336,32.417,1645.6,1805.5,1571.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-10 12:12:51,2026-08-10,2914.T,日本たばこ産業,7147.0,39.0,0.55,70.5,253.969,212.947,6527.1,7218.0,6049.0,False,False,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 70.5（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,3382.T,セブン＆アイHD,2091.5,-6.0,-0.29,51.4,21.452,33.74,2077.7,2266.5,1945.5,True,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,3092.T,ZOZO,1169.0,20.0,1.74,50.2,3.92,7.705,1163.9,1242.0,1102.5,True,False,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-10 12:12:51,2026-08-10,3289.T,東急不動産HD,1306.0,-6.5,-0.5,42.1,-3.933,2.798,1328.7,1402.0,1275.5,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-10 12:12:51,2026-08-10,3407.T,旭化成,1675.0,-17.0,-1.0,31.7,-42.054,-23.29,1799.9,1905.0,1558.5,False,False,RSI 31.7（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-10 12:12:51,2026-08-10,3401.T,帝人,1772.0,20.0,1.14,59.2,10.79,5.002,1692.9,1798.0,1567.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,3861.T,王子HD,880.3,-5.6,-0.63,59.3,15.917,17.153,855.7,898.2,814.2,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-10 12:12:51,2026-08-10,3863.T,日本製紙,1379.0,-26.0,-1.85,35.9,6.048,22.367,1410.4,1599.0,1251.0,False,False,RSI 35.9（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-10 12:12:51,2026-08-10,4063.T,信越化学工業,6309.0,193.0,3.16,30.0,-281.901,-286.748,6665.8,7690.0,5636.0,False,False,RSI 30.0（売られ過ぎ） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-10 12:12:51,2026-08-10,4188.T,三菱ケミカルグループ,1235.5,16.5,1.35,55.2,13.96,12.593,1183.0,1241.5,1100.5,False,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,4208.T,宇部興産,3546.0,196.0,5.85,72.1,53.566,35.159,3233.1,3653.0,3089.0,False,False,RSI 72.1（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,4452.T,花王,3741.0,87.0,2.38,72.6,96.549,58.753,3322.7,3782.0,3140.0,False,False,RSI 72.6（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,4506.T,大日本住友製薬,1335.0,40.0,3.09,55.1,-38.338,-49.994,1327.9,1416.5,1188.0,True,False,25MAタッチ＋終値上昇（反発強候補） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 60点（反発候補）,60
2026-08-10 12:12:51,2026-08-10,4519.T,中外製薬,7062.0,205.0,2.99,41.4,-155.715,-155.038,7136.3,7509.0,6575.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-10 12:12:51,2026-08-10,4523.T,エーザイ,4885.0,107.0,2.24,62.7,143.165,152.326,4565.8,5132.0,4222.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-10 12:12:51,2026-08-10,4543.T,テルモ,2549.0,176.0,7.42,70.5,45.978,25.544,2279.6,2579.0,2133.0,False,False,RSI 70.5（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,4578.T,大塚HD,12725.0,20.0,0.16,75.7,369.247,218.669,11408.6,12795.0,10800.0,False,False,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 75.7（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,4901.T,富士フイルムHD,3213.0,-23.0,-0.71,33.3,-1.875,59.68,3657.3,3908.0,3179.0,False,False,RSI 33.3（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-10 12:12:51,2026-08-10,4911.T,資生堂,3647.0,28.0,0.77,63.1,184.194,153.078,3121.0,3698.0,2772.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,5020.T,ENEOS,1275.0,-74.5,-5.52,46.0,11.033,12.816,1288.1,1353.0,1229.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-10 12:12:51,2026-08-10,5108.T,ブリヂストン,4376.0,177.0,4.22,75.0,162.668,132.027,3820.0,4393.0,3552.0,False,False,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 75.0（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,5201.T,AGC,5900.0,89.0,1.53,38.2,-229.322,-216.639,6201.1,6539.0,5581.0,False,False,RSI 38.2（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-10 12:12:51,2026-08-10,5214.T,日本電気硝子,4978.0,50.0,1.01,37.4,-340.438,-325.509,5480.2,5992.0,4323.0,False,False,RSI 37.4（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-10 12:12:51,2026-08-10,5332.T,TOTO,6542.0,59.0,0.91,32.7,-401.316,-343.274,7356.6,8139.0,6095.0,False,False,RSI 32.7（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-10 12:12:51,2026-08-10,5406.T,神戸製鋼所,2022.5,-17.5,-0.86,56.8,28.714,30.07,1976.8,2098.5,1836.5,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-10 12:12:51,2026-08-10,5713.T,住友金属鉱山,9355.0,356.0,3.96,72.7,283.028,44.069,7736.7,9609.0,6578.0,False,False,RSI 72.7（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,5802.T,住友電気工業,2183.0,53.5,2.51,44.7,-138.567,-149.533,2329.8,2620.5,1973.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,5803.T,フジクラ,5680.0,495.0,9.55,62.5,-17.721,-171.319,4710.7,5730.0,3665.0,False,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,5901.T,東洋製罐グループHD,4375.0,50.0,1.16,66.9,61.545,37.862,4115.0,4379.0,3955.0,False,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,6099.T,エラン,763.0,-4.0,-0.52,39.3,2.821,6.954,768.8,807.0,724.0,True,False,25MAタッチ＋終値下落（反発弱候補・注意） / RSI 39.3（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 30点（反発余地あり）,30
2026-08-10 12:12:51,2026-08-10,6301.T,コマツ,7425.0,76.0,1.03,70.7,213.748,143.577,6751.4,7472.0,6178.0,False,False,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 70.7（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,6367.T,ダイキン工業,22155.0,-55.0,-0.25,22.1,-552.205,-311.718,24133.4,25630.0,21200.0,False,False,RSI 22.1（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
2026-08-10 12:12:51,2026-08-10,6471.T,日本精工,1178.0,4.5,0.38,59.5,3.613,-4.55,1144.2,1254.0,1065.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,6473.T,ジェイテクト,2144.5,-14.5,-0.67,58.4,24.414,19.593,2104.5,2264.5,1984.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,6503.T,三菱電機,5923.0,97.0,1.66,57.0,0.073,-55.692,5679.8,6061.0,5050.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,6504.T,富士電機,14895.0,265.0,1.81,68.0,302.136,36.608,13283.2,15240.0,11675.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,6506.T,安川電機,5371.0,105.0,1.99,55.3,-307.227,-398.31,5538.4,6275.0,4465.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,6586.T,マキタ,5468.0,-20.0,-0.36,45.3,-74.993,-64.96,5596.6,5895.0,5043.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-10 12:12:51,2026-08-10,6645.T,オムロン,6787.0,155.0,2.34,73.7,186.368,16.029,5716.6,6929.0,5015.0,False,False,RSI 73.7（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,6674.T,ジャパンディスプレイ,5375.0,149.0,2.85,44.0,-243.99,-244.97,5804.9,6324.0,5044.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,6723.T,ルネサスエレクトロニクス,3844.0,87.0,2.32,45.9,-185.076,-206.431,4052.5,4835.0,3064.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,6752.T,パナソニックHD,4384.0,72.0,1.67,57.8,47.239,-2.491,4176.8,4685.0,3364.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,6754.T,アンリツ,3549.0,23.0,0.65,41.2,-159.15,-152.897,3830.5,4265.0,3344.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-10 12:12:51,2026-08-10,6762.T,TDK,3035.0,47.0,1.57,48.3,-106.308,-129.935,3112.6,3402.0,2651.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,6770.T,アルプスアルパイン,2110.5,21.0,1.01,50.7,0.647,9.254,2125.0,2258.5,2006.0,True,False,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-10 12:12:51,2026-08-10,6841.T,横河電機,5468.0,54.0,1.0,44.1,-8.418,39.355,5611.1,6022.0,5172.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-10 12:12:51,2026-08-10,6857.T,アドバンテスト,33840.0,1650.0,5.13,59.8,911.898,386.437,29833.8,33990.0,24135.0,False,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,6954.T,ファナック,6527.0,-8.0,-0.12,46.3,-182.682,-187.181,6742.4,7240.0,5808.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,6971.T,京セラ,3830.0,38.0,1.0,56.4,45.891,33.274,3701.8,3879.0,3471.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,7011.T,三菱重工業,4019.0,-25.0,-0.62,60.2,47.714,23.236,3876.2,4155.0,3621.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,7012.T,川崎重工業,2692.5,-86.0,-3.1,51.0,-19.021,-32.794,2763.2,2953.5,2521.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,7201.T,日産自動車,348.8,8.0,2.35,57.3,3.887,2.507,327.9,358.2,304.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,7267.T,ホンダ,1675.0,-8.0,-0.48,63.4,43.698,39.92,1579.0,1693.5,1490.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,7270.T,SUBARU,2593.5,26.0,1.01,50.1,18.394,34.501,2584.3,2881.5,2444.0,True,False,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-10 12:12:51,2026-08-10,7731.T,ニコン,2041.5,40.0,2.0,41.9,-49.496,-41.575,2110.4,2338.5,1830.5,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-10 12:12:51,2026-08-10,7733.T,オリンパス,2077.5,171.5,9.0,81.0,51.463,30.45,1801.5,2088.5,1703.0,False,False,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 81.0（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,7751.T,キヤノン,4616.0,-19.0,-0.41,54.9,66.127,66.486,4463.8,4750.0,4292.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-10 12:12:51,2026-08-10,8031.T,三井物産,4908.0,-25.0,-0.51,55.3,18.645,13.231,4799.1,5018.0,4559.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,8113.T,ユニ・チャーム,1036.0,13.0,1.27,64.3,17.957,16.36,986.1,1057.5,938.6,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,8267.T,イオン,1391.5,0.5,0.04,53.8,-4.59,-5.121,1387.5,1468.0,1306.5,True,False,25MAタッチ＋終値上昇（反発強候補） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 60点（反発候補）,60
2026-08-10 12:12:51,2026-08-10,8308.T,りそなHD,2296.0,-17.0,-0.73,50.8,14.308,18.311,2305.1,2420.5,2153.0,True,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,8411.T,みずほフィナンシャルグループ,8290.0,-156.0,-1.85,49.8,83.487,102.803,8328.0,8816.0,7761.0,True,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,8591.T,オリックス,6273.0,-63.0,-0.99,42.6,15.288,44.411,6444.3,6680.0,6115.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-10 12:12:51,2026-08-10,8769.T,アドバンスクリエイト,498.0,6.0,1.22,47.9,-0.182,2.676,507.0,529.0,482.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-10 12:12:51,2026-08-10,8802.T,三菱地所,3785.0,-48.0,-1.25,28.0,-95.546,-67.105,4062.4,4283.0,3689.0,False,False,RSI 28.0（売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,9020.T,JR東日本,3461.0,0.0,0.0,41.5,-14.614,21.373,3580.9,3966.0,3351.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-10 12:12:51,2026-08-10,9022.T,JR東海,3866.0,-37.0,-0.95,51.4,76.948,102.866,3831.2,4291.0,3627.0,True,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,9021.T,JR西日本,2897.0,-29.0,-0.99,44.1,28.645,56.622,2970.5,3236.0,2782.5,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-10 12:12:51,2026-08-10,3697.T,SHIFT,911.4,15.0,1.67,66.0,50.381,49.836,793.7,974.0,673.3,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,3993.T,PKSHA Technology,2948.0,87.0,3.04,52.4,26.0,14.713,2836.7,3010.0,2700.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,4385.T,メルカリ,4971.0,-59.0,-1.17,61.6,133.075,90.638,4569.4,5111.0,4163.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-10 12:12:51,2026-08-10,4443.T,Sansan,1953.0,53.0,2.79,64.7,74.425,84.657,1839.7,2105.0,1683.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-10 12:12:51,2026-08-10,4478.T,freee,2722.0,-10.0,-0.37,66.3,132.732,122.996,2469.8,2767.0,2173.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
