分析実行日時,取引日,銘柄コード,銘柄名,終値,前日比,前日比率(%),RSI,MACD,Signal,25MA,20日高値,20日安値,判定,反発確度スコア
2026-08-03 21:45:09,2026-08-03,7974.T,任天堂,7589.0,-90.0,-1.17,59.9,163.824,81.745,7216.6,8245.0,6905.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,6501.T,日立製作所,5301.0,34.0,0.65,76.8,111.197,51.339,4823.0,5362.0,4616.0,RSI 76.8（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,9984.T,ソフトバンクグループ,5393.0,133.0,2.53,37.9,-346.244,-300.184,5754.3,6660.0,4500.0,RSI 37.9（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-03 21:45:09,2026-08-03,8058.T,三菱商事,4787.0,11.0,0.23,67.5,52.669,26.855,4596.2,4972.0,4361.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,8001.T,伊藤忠商事,1995.5,-18.5,-0.92,69.2,34.553,26.615,1928.7,2048.5,1851.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,8053.T,住友商事,1660.5,-9.5,-0.57,63.8,8.487,-2.89,1585.3,1697.5,1489.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,8766.T,東京海上HD,7885.0,-229.0,-2.82,57.5,196.743,195.641,7783.3,8468.0,7450.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,4661.T,オリエンタルランド,3087.0,-80.0,-2.53,67.2,156.582,122.2,2700.7,3167.0,2502.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,6902.T,デンソー,1928.0,-39.5,-2.01,50.2,34.927,36.67,1978.2,2218.0,1909.5,ボックス下限タッチ＋下落（下抜け警戒） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,6981.T,村田製作所,7161.0,-255.0,-3.44,34.5,-736.385,-560.952,8909.9,11090.0,5861.0,RSI 34.5（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-03 21:45:09,2026-08-03,6594.T,日本電産,2687.0,96.0,3.71,53.4,-20.141,-31.099,2605.2,2749.0,2406.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,7741.T,HOYA,25260.0,585.0,2.37,47.6,-421.089,-461.463,25062.2,26100.0,23340.0,25MAタッチ＋終値上昇（反発強候補） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 60点（反発候補）,60
2026-08-03 21:45:09,2026-08-03,9101.T,日本郵船,6042.0,-68.0,-1.11,80.1,192.982,149.95,5603.0,6168.0,5070.0,RSI 80.1（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,9107.T,川崎汽船,2868.0,18.0,0.63,83.8,82.279,67.185,2664.6,2900.0,2409.0,RSI 83.8（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,9104.T,商船三井,5801.0,-93.0,-1.58,72.4,120.93,92.203,5549.6,6022.0,5171.0,RSI 72.4（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,5411.T,JFEホールディングス,1794.0,-23.5,-1.29,71.6,53.811,41.916,1690.5,1867.5,1609.0,RSI 71.6（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,5401.T,日本製鉄,647.0,-2.6,-0.4,81.4,26.558,20.227,587.8,672.8,549.9,RSI 81.4（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,4503.T,アステラス製薬,2176.0,-26.0,-1.18,57.4,14.407,7.769,2175.1,2305.5,2109.0,25MAタッチ＋終値下落（反発弱候補・注意） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-03 21:45:09,2026-08-03,2503.T,キリンHD,2910.5,-42.5,-1.44,56.6,60.219,61.765,2893.4,3161.0,2812.5,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,2502.T,アサヒグループHD,1657.5,-9.0,-0.54,58.3,41.316,38.697,1622.9,1805.5,1564.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,2914.T,日本たばこ産業,6993.0,-142.0,-1.99,77.9,228.11,159.185,6336.3,7218.0,6049.0,RSI 77.9（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,3382.T,セブン＆アイHD,2070.5,-38.5,-1.83,54.9,51.305,50.862,2062.5,2266.5,1945.5,25MAタッチ＋終値下落（反発弱候補・注意） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-03 21:45:09,2026-08-03,3092.T,ZOZO,1139.5,-3.5,-0.31,45.9,10.508,15.186,1163.6,1242.0,1102.5,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-03 21:45:09,2026-08-03,3289.T,東急不動産HD,1294.5,-42.0,-3.14,49.6,10.178,12.109,1330.6,1402.0,1285.5,ボックス下限タッチ＋下落（下抜け警戒） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,3407.T,旭化成,1647.5,-75.0,-4.35,32.4,-13.54,9.976,1830.3,1906.0,1618.5,RSI 32.4（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-03 21:45:09,2026-08-03,3401.T,帝人,1618.0,-19.0,-1.16,44.1,-0.617,11.06,1683.2,1772.0,1567.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-03 21:45:09,2026-08-03,3861.T,王子HD,876.3,-3.5,-0.4,75.2,20.802,18.23,842.0,898.2,814.2,RSI 75.2（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,3863.T,日本製紙,1345.0,-31.0,-2.25,50.3,32.473,48.312,1397.8,1599.0,1290.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-03 21:45:09,2026-08-03,4063.T,信越化学工業,5845.0,45.0,0.78,21.3,-369.555,-221.588,6843.8,7690.0,5636.0,RSI 21.3（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
2026-08-03 21:45:09,2026-08-03,4188.T,三菱ケミカルグループ,1135.5,-52.5,-4.42,46.9,10.513,20.158,1173.2,1232.5,1100.5,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-03 21:45:09,2026-08-03,4208.T,宇部興産,3149.0,-34.0,-1.07,54.1,22.0,42.09,3209.0,3338.0,3089.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-03 21:45:09,2026-08-03,4452.T,花王,3208.0,-60.0,-1.84,48.7,40.333,51.408,3275.4,3445.0,3158.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-03 21:45:09,2026-08-03,4506.T,大日本住友製薬,1270.5,22.5,1.8,37.4,-55.965,-56.094,1373.2,1581.5,1203.5,RSI 37.4（やや弱い） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 30点（反発余地あり）,30
2026-08-03 21:45:09,2026-08-03,4519.T,中外製薬,6687.0,-245.0,-3.53,36.1,-154.663,-114.202,7272.3,7762.0,6608.0,RSI 36.1（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-03 21:45:09,2026-08-03,4523.T,エーザイ,4656.0,-172.0,-3.56,63.2,192.263,167.839,4458.5,5132.0,4222.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,4543.T,テルモ,2311.5,-12.5,-0.54,57.8,26.152,11.823,2250.2,2458.5,2133.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,4578.T,大塚HD,11500.0,400.0,3.6,64.9,114.805,95.18,11162.8,11740.0,10800.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,4901.T,富士フイルムHD,3778.0,6.0,0.16,65.2,88.501,83.014,3645.2,3878.0,3539.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,4911.T,資生堂,3135.0,-19.0,-0.6,60.9,144.44,135.968,2967.3,3514.0,2694.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,5020.T,ENEOS,1294.0,-33.5,-2.52,56.9,16.226,14.141,1270.2,1342.0,1225.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,5108.T,ブリヂストン,3914.0,-51.0,-1.29,69.2,135.714,118.419,3695.6,4154.0,3520.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,5201.T,AGC,6063.0,-16.0,-0.26,40.2,-194.7,-176.621,6427.2,6897.0,5882.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-03 21:45:09,2026-08-03,5214.T,日本電気硝子,4394.0,-929.0,-17.45,21.1,-345.056,-258.354,5786.0,6400.0,4323.0,RSI 21.1（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
2026-08-03 21:45:09,2026-08-03,5332.T,TOTO,6171.0,-839.0,-11.97,20.0,-368.482,-214.525,7753.4,8740.0,6100.0,RSI 20.0（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
2026-08-03 21:45:09,2026-08-03,5406.T,神戸製鋼所,2073.0,-4.0,-0.19,81.5,41.384,26.319,1946.8,2098.5,1836.5,RSI 81.5（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,5713.T,住友金属鉱山,7961.0,-224.0,-2.74,59.4,-73.29,-194.044,7484.1,8292.0,6578.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,5802.T,住友電気工業,2062.5,-121.5,-5.56,34.0,-174.686,-154.804,2450.0,2696.0,1973.0,RSI 34.0（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-03 21:45:09,2026-08-03,5803.T,フジクラ,4290.0,118.0,2.83,38.5,-319.253,-257.951,4851.2,5452.0,3665.0,RSI 38.5（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-03 21:45:09,2026-08-03,5901.T,東洋製罐グループHD,4007.0,-65.0,-1.6,50.8,20.167,31.52,4087.2,4186.0,3956.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-03 21:45:09,2026-08-03,6099.T,エラン,741.0,-30.0,-3.89,44.9,9.125,13.646,767.8,807.0,734.0,ボックス下限タッチ＋下落（下抜け警戒） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,6301.T,コマツ,6760.0,-234.0,-3.35,58.4,120.689,69.761,6576.6,7452.0,6178.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,6367.T,ダイキン工業,23295.0,0.0,0.0,17.8,-231.226,-32.789,24623.2,26440.0,22845.0,RSI 17.8（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
2026-08-03 21:45:09,2026-08-03,6471.T,日本精工,1129.5,-22.5,-1.95,50.6,-11.268,-13.6,1141.4,1254.0,1065.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,6473.T,ジェイテクト,2119.5,-96.5,-4.35,54.2,18.864,13.118,2085.5,2264.5,1984.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,6503.T,三菱電機,5536.0,-376.0,-6.36,48.0,-99.922,-105.918,5700.3,6171.0,5050.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,6504.T,富士電機,14130.0,-155.0,-1.09,61.3,-100.616,-286.293,13097.2,15100.0,11675.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,6506.T,安川電機,4935.0,68.0,1.4,30.5,-512.73,-459.714,5908.2,7856.0,4465.0,RSI 30.5（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-03 21:45:09,2026-08-03,6586.T,マキタ,5256.0,73.0,1.41,42.4,-80.002,-27.874,5671.8,6058.0,5043.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-03 21:45:09,2026-08-03,6645.T,オムロン,5360.0,-70.0,-1.29,42.4,-123.346,-99.747,5624.1,6197.0,5015.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-03 21:45:09,2026-08-03,6674.T,ジャパンディスプレイ,5499.0,17.0,0.31,38.6,-293.02,-256.703,6022.2,6825.0,5044.0,RSI 38.6（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-03 21:45:09,2026-08-03,6723.T,ルネサスエレクトロニクス,3905.0,463.0,13.45,40.4,-270.678,-200.049,4269.8,4999.0,3064.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-03 21:45:09,2026-08-03,6752.T,パナソニックHD,4281.0,-3.0,-0.07,46.9,-64.151,-51.619,4211.7,4685.0,3364.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-03 21:45:09,2026-08-03,6754.T,アンリツ,3501.0,-63.0,-1.77,32.8,-180.484,-136.324,4003.4,4558.0,3344.0,RSI 32.8（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-03 21:45:09,2026-08-03,6762.T,TDK,3092.0,84.0,2.79,45.3,-156.536,-154.836,3232.0,3705.0,2651.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-03 21:45:09,2026-08-03,6770.T,アルプスアルパイン,2087.5,-126.5,-5.71,51.3,21.837,17.594,2120.1,2258.5,2003.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,6841.T,横河電機,5704.0,-78.0,-1.35,53.8,73.283,83.417,5648.1,6022.0,5326.0,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,6857.T,アドバンテスト,31430.0,-1070.0,-3.29,55.4,2.307,-164.989,29464.6,32940.0,24135.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,6954.T,ファナック,6114.0,-1021.0,-14.31,38.5,-188.035,-164.33,6915.6,7569.0,5808.0,RSI 38.5（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-03 21:45:09,2026-08-03,6971.T,京セラ,3544.0,-147.0,-3.98,45.8,4.967,27.599,3687.2,4019.0,3471.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-03 21:45:09,2026-08-03,7011.T,三菱重工業,3799.0,35.0,0.93,52.6,-9.253,-3.174,3815.4,4146.0,3621.0,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-03 21:45:09,2026-08-03,7012.T,川崎重工業,2708.0,-55.0,-1.99,49.3,-51.887,-60.2,2764.0,3069.0,2521.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,7201.T,日産自動車,325.0,-11.2,-3.33,59.0,3.792,1.613,322.0,358.2,303.8,25MAタッチ＋終値下落（反発弱候補・注意） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-03 21:45:09,2026-08-03,7267.T,ホンダ,1567.0,-58.5,-3.6,58.5,40.937,38.755,1551.0,1688.5,1490.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,7270.T,SUBARU,2618.0,-97.5,-3.59,59.8,63.198,50.178,2563.5,2881.5,2470.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,7731.T,ニコン,1867.0,-42.0,-2.2,22.1,-58.451,-8.96,2161.3,2338.5,1830.5,RSI 22.1（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
2026-08-03 21:45:09,2026-08-03,7733.T,オリンパス,1819.0,-1.0,-0.05,56.3,26.816,19.522,1764.7,1887.5,1703.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,7751.T,キヤノン,4440.0,12.0,0.27,55.6,71.032,79.571,4393.4,4750.0,4253.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-03 21:45:09,2026-08-03,8031.T,三井物産,4874.0,-63.0,-1.28,65.9,35.127,8.405,4738.4,5018.0,4531.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,8113.T,ユニ・チャーム,994.5,-12.0,-1.19,60.5,18.99,16.125,974.0,1057.5,935.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,8267.T,イオン,1366.0,2.0,0.15,44.3,-0.679,-1.925,1386.8,1477.0,1306.5,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,8308.T,りそなHD,2246.5,55.0,2.51,40.7,10.87,33.02,2278.7,2420.5,2153.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-03 21:45:09,2026-08-03,8411.T,みずほフィナンシャルグループ,8094.0,-73.0,-0.89,44.8,70.035,147.016,8225.0,8816.0,7761.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-03 21:45:09,2026-08-03,8591.T,オリックス,6348.0,-62.0,-0.97,48.9,44.037,74.415,6408.2,6680.0,6115.0,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,8769.T,アドバンスクリエイト,499.0,-27.0,-5.13,47.6,5.526,5.935,507.8,529.0,482.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-03 21:45:09,2026-08-03,8802.T,三菱地所,3700.0,-193.0,-4.96,32.7,-59.553,-17.283,4128.4,4371.0,3691.0,ボックス下限タッチ＋下落（下抜け警戒） / RSI 32.7（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 30点（反発余地あり）,30
2026-08-03 21:45:09,2026-08-03,9020.T,JR東日本,3422.0,-254.0,-6.91,45.0,58.237,66.801,3576.8,3966.0,3407.0,ボックス下限タッチ＋下落（下抜け警戒） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,9022.T,JR東海,3902.0,-86.0,-2.16,61.8,140.695,126.093,3752.8,4291.0,3515.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-08-03,9021.T,JR西日本,2954.0,-47.0,-1.57,49.5,81.224,87.187,2933.4,3236.0,2796.5,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-07-31,AAPL,Apple,308.9,-24.5,-7.35,45.1,6.893,8.26,317.8,344.6,300.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-03 21:45:09,2026-07-31,MSFT,Microsoft,464.7,13.6,3.02,75.0,9.324,1.865,393.1,466.8,373.4,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 75.0（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-07-31,AMZN,Amazon,271.6,36.1,15.32,64.0,-0.623,-1.836,242.9,273.2,226.2,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-07-31,NVDA,NVIDIA,200.8,5.7,2.93,47.7,-1.944,-0.979,201.8,214.4,190.0,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-03 21:45:09,2026-07-31,META,Meta Platforms,556.7,17.7,3.28,22.9,-9.514,1.644,611.5,686.1,524.5,RSI 22.9（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
2026-08-03 21:45:09,2026-07-31,GOOGL,Alphabet Class A,356.1,22.5,6.73,51.4,-6.132,-6.611,349.2,375.3,314.9,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-07-31,GOOG,Alphabet Class C,356.6,23.0,6.88,52.4,-5.547,-6.11,347.7,374.4,314.9,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-07-31,TSLA,Tesla,311.2,2.4,0.76,18.1,-25.723,-18.792,372.4,420.0,297.4,RSI 18.1（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
2026-08-03 21:45:09,2026-07-31,UNH,UnitedHealth Group,414.4,-7.1,-1.68,41.2,2.792,5.148,424.1,461.6,411.3,ボックス下限タッチ＋下落（下抜け警戒） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-03 21:45:09,2026-07-31,XOM,Exxon Mobil,155.4,-1.5,-0.97,73.8,3.61,2.638,146.0,159.1,136.0,RSI 73.8（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
