分析実行日時,取引日,銘柄コード,銘柄名,終値,前日比,前日比率(%),RSI,MACD,Signal,25MA,20日高値,20日安値,25MAタッチ,20日安値タッチ,陽線,終値位置(%),反発初動,判定,反発確度スコア
2026-08-24 11:23:39,2026-08-24,4063.T,信越化学工業,6062.0,11.0,0.18,59.0,-167.77,-189.956,6283.5,6520.0,5636.0,False,False,True,56.1,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-24 11:23:39,2026-08-24,4188.T,三菱ケミカルグループ,1131.5,-16.0,-1.39,49.3,-2.205,7.518,1179.6,1263.0,1100.5,False,False,False,7.7,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-24 11:23:39,2026-08-24,4208.T,宇部興産,3538.0,-30.0,-0.84,73.9,106.229,102.123,3376.5,3713.0,3089.0,False,False,False,45.9,False,RSI 73.9（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-24 11:23:39,2026-08-24,4452.T,花王,3573.0,17.0,0.48,69.1,81.74,84.959,3418.9,3782.0,3140.0,False,False,True,37.5,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-24 11:23:39,2026-08-24,4506.T,大日本住友製薬,1419.5,8.0,0.57,67.8,12.135,-7.412,1319.1,1474.0,1188.0,False,False,True,26.4,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-24 11:23:39,2026-08-24,4519.T,中外製薬,7024.0,13.0,0.19,64.0,-63.972,-94.547,7015.5,7229.0,6575.0,True,False,False,6.2,False,25MAタッチ＋終値上昇（反発強候補） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 60点（反発候補）,60
2026-08-24 11:23:39,2026-08-24,4523.T,エーザイ,4867.0,-35.0,-0.71,58.9,115.489,129.79,4769.8,5132.0,4476.0,False,False,False,10.3,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-24 11:23:39,2026-08-24,4543.T,テルモ,2600.5,31.5,1.23,68.6,87.198,80.101,2407.2,2689.0,2177.5,False,False,True,39.6,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-24 11:23:39,2026-08-24,4578.T,大塚HD,12215.0,20.0,0.16,59.7,282.78,295.48,11773.2,12795.0,10800.0,False,False,False,14.8,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-24 11:23:39,2026-08-24,4901.T,富士フイルムHD,3285.0,68.0,2.11,32.3,-107.506,-77.232,3520.9,3908.0,3114.0,False,False,True,95.4,False,RSI 32.3（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-24 11:23:39,2026-08-24,4911.T,資生堂,3653.0,-43.0,-1.16,72.6,168.826,166.361,3372.6,3730.0,3029.0,False,False,False,34.8,False,RSI 72.6（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-24 11:23:39,2026-08-24,5020.T,ENEOS,1326.0,-5.0,-0.38,55.1,9.175,7.793,1302.5,1353.0,1265.0,False,False,False,76.9,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-24 11:23:39,2026-08-24,5108.T,ブリヂストン,4118.0,1.0,0.02,61.4,106.505,125.143,3993.3,4393.0,3719.0,False,False,False,25.0,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-24 11:23:39,2026-08-24,5201.T,AGC,5760.0,-42.0,-0.72,39.8,-163.143,-178.16,5975.0,6274.0,5581.0,False,False,False,46.4,False,RSI 39.8（やや弱い） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 30点（反発余地あり）,30
2026-08-24 11:23:39,2026-08-24,5214.T,日本電気硝子,4769.0,-26.0,-0.54,63.1,-233.397,-253.377,5125.4,5607.0,4323.0,False,False,True,68.4,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-24 11:23:39,2026-08-24,5332.T,TOTO,6339.0,-12.0,-0.19,55.3,-315.596,-333.865,6767.4,7520.0,6095.0,False,False,True,39.4,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-24 11:23:39,2026-08-24,5406.T,神戸製鋼所,2027.5,3.0,0.15,44.3,13.585,16.801,2014.7,2098.5,1919.5,True,False,False,23.1,False,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-24 11:23:39,2026-08-24,5713.T,住友金属鉱山,11585.0,825.0,7.67,81.6,777.231,548.802,8772.4,11595.0,6969.0,False,False,True,97.9,False,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 81.6（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-24 11:23:39,2026-08-24,5802.T,住友電気工業,2167.0,-11.5,-0.53,54.3,-67.103,-79.142,2265.1,2584.0,1973.0,False,False,False,41.7,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-24 11:23:39,2026-08-24,5803.T,フジクラ,5037.0,-243.0,-4.6,59.2,149.372,138.696,4912.3,6433.0,3665.0,False,False,False,6.8,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-24 11:23:39,2026-08-24,5901.T,東洋製罐グループHD,4414.0,-34.0,-0.76,76.8,86.747,78.527,4226.7,4503.0,3955.0,False,False,False,18.4,False,RSI 76.8（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-24 11:23:39,2026-08-24,6099.T,エラン,764.0,2.0,0.26,59.1,0.253,1.002,767.8,806.0,724.0,True,False,True,54.5,False,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-24 11:23:39,2026-08-24,6301.T,コマツ,7404.0,339.0,4.8,65.7,132.235,153.763,7004.8,7472.0,6582.0,False,False,True,96.7,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-24 11:23:39,2026-08-24,6367.T,ダイキン工業,20905.0,205.0,0.99,24.5,-878.43,-767.266,22628.2,24135.0,20560.0,False,False,True,72.6,False,RSI 24.5（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
2026-08-24 11:23:39,2026-08-24,6471.T,日本精工,1115.5,-2.0,-0.18,46.7,-6.614,-0.955,1142.0,1254.0,1073.5,False,False,False,20.7,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-24 11:23:39,2026-08-24,6473.T,ジェイテクト,2090.0,12.5,0.6,46.2,2.402,11.156,2105.2,2264.5,2027.5,True,False,True,72.2,False,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-24 11:23:39,2026-08-24,6503.T,三菱電機,5584.0,-18.0,-0.32,51.8,-5.131,19.583,5706.1,6265.0,5050.0,False,False,False,61.8,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-24 11:23:39,2026-08-24,6504.T,富士電機,14030.0,145.0,1.04,48.9,154.924,223.401,13750.6,15240.0,11675.0,False,False,True,85.0,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-24 11:23:39,2026-08-24,6506.T,安川電機,4986.0,7.0,0.14,51.6,-200.941,-225.007,5128.6,5639.0,4465.0,False,False,False,20.4,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-24 11:23:39,2026-08-24,6586.T,マキタ,5279.0,71.0,1.36,51.2,-103.645,-91.876,5447.2,5895.0,5043.0,False,False,True,82.1,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-24 11:23:39,2026-08-24,6645.T,オムロン,6360.0,68.0,1.08,67.1,226.961,251.198,6044.8,7245.0,5015.0,False,False,True,49.3,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-24 11:23:39,2026-08-24,6674.T,ジャパンディスプレイ,5428.0,155.0,2.94,48.6,-178.208,-190.534,5545.6,6314.0,5044.0,False,False,True,73.7,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-24 11:23:39,2026-08-24,6723.T,ルネサスエレクトロニクス,3452.0,19.0,0.55,28.7,-167.06,-160.461,3718.1,4053.0,3064.0,False,False,True,52.0,False,RSI 28.7（売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-24 11:23:39,2026-08-24,6752.T,パナソニックHD,4336.0,33.0,0.77,51.8,71.891,87.911,4228.6,4982.0,3364.0,False,False,False,46.3,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-24 11:23:39,2026-08-24,6754.T,アンリツ,3342.0,27.0,0.81,44.2,-153.022,-140.97,3622.2,3926.0,3210.0,False,False,True,79.5,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-24 11:23:39,2026-08-24,6762.T,TDK,3037.0,-4.0,-0.13,46.9,-47.277,-58.977,3046.7,3300.0,2651.0,True,False,True,46.0,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-24 11:23:39,2026-08-24,6770.T,アルプスアルパイン,2191.5,-2.0,-0.09,60.0,14.914,13.809,2162.6,2258.5,2032.0,False,False,True,64.7,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-24 11:23:39,2026-08-24,6841.T,横河電機,5069.0,69.0,1.38,34.1,-118.15,-52.179,5525.1,6022.0,4941.0,False,False,True,68.8,False,RSI 34.1（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-24 11:23:39,2026-08-24,6857.T,アドバンテスト,35430.0,-470.0,-1.31,63.9,1677.135,1536.667,32169.2,38730.0,24135.0,False,False,False,54.0,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-24 11:23:39,2026-08-24,6954.T,ファナック,6049.0,14.0,0.23,48.1,-209.471,-182.498,6487.7,7240.0,5808.0,False,False,True,27.3,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-24 11:23:39,2026-08-24,6971.T,京セラ,3594.0,-14.0,-0.39,52.6,-2.516,28.288,3718.1,3981.0,3490.0,False,False,False,15.1,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-24 11:23:39,2026-08-24,7011.T,三菱重工業,3981.0,49.0,1.25,56.9,61.472,78.349,3982.4,4439.0,3621.0,True,False,True,89.1,False,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-24 11:23:39,2026-08-24,7012.T,川崎重工業,2623.0,19.5,0.75,45.2,-34.886,-19.244,2746.1,2955.5,2576.0,False,False,True,80.2,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-24 11:23:39,2026-08-24,7201.T,日産自動車,331.0,-5.0,-1.49,53.0,0.734,1.363,334.1,358.2,316.0,True,False,False,72.4,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-24 11:23:39,2026-08-24,7267.T,ホンダ,1733.5,-19.5,-1.11,70.9,49.136,44.995,1639.3,1762.5,1538.0,False,False,False,40.0,False,RSI 70.9（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-24 11:23:39,2026-08-24,7270.T,SUBARU,2643.0,-12.5,-0.47,52.0,14.47,13.243,2612.1,2881.5,2444.0,False,False,False,50.5,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-24 11:23:39,2026-08-24,7731.T,ニコン,1979.5,-28.5,-1.42,62.0,-32.918,-35.74,2027.9,2285.0,1830.5,False,False,False,35.4,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-24 11:23:39,2026-08-24,7733.T,オリンパス,2155.0,-13.5,-0.62,80.3,104.683,87.778,1930.6,2210.5,1754.0,False,False,False,2.2,False,RSI 80.3（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-24 11:23:39,2026-08-24,7751.T,キヤノン,4599.0,6.0,0.13,61.1,42.936,50.982,4541.7,4750.0,4364.0,False,False,True,31.6,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-24 11:23:39,2026-08-24,8031.T,三井物産,4926.0,27.0,0.55,52.9,11.594,9.385,4864.2,5006.0,4662.0,False,False,True,95.9,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-24 11:23:39,2026-08-24,8113.T,ユニ・チャーム,996.7,-6.8,-0.68,50.6,5.855,8.284,992.8,1057.5,946.5,True,False,False,15.4,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-24 11:23:39,2026-08-24,8267.T,イオン,1381.0,-4.5,-0.32,53.8,-1.304,-2.869,1374.4,1468.0,1318.0,True,False,False,17.4,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-24 11:23:39,2026-08-24,8308.T,りそなHD,2362.5,-15.5,-0.65,58.3,36.23,37.649,2325.6,2552.5,2153.0,False,False,False,27.3,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-24 11:23:39,2026-08-24,8411.T,みずほフィナンシャルグループ,8079.0,-31.0,-0.38,49.6,7.258,67.86,8333.6,8819.0,7761.0,False,False,False,14.3,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-24 11:23:39,2026-08-24,8591.T,オリックス,6181.0,66.0,1.08,42.6,-64.099,-27.08,6366.6,6680.0,5956.0,False,False,True,91.5,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-24 11:23:39,2026-08-24,8769.T,アドバンスクリエイト,502.0,1.0,0.2,51.7,-0.364,0.809,506.4,531.0,485.0,True,False,False,33.3,False,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-24 11:23:39,2026-08-24,8802.T,三菱地所,3720.0,33.0,0.9,51.9,-107.414,-110.33,3858.1,4115.0,3549.0,False,False,True,94.1,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-24 11:23:39,2026-08-24,9020.T,JR東日本,3537.0,-2.0,-0.06,62.4,-15.248,-16.285,3558.9,3966.0,3351.0,True,False,True,40.0,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-24 11:23:39,2026-08-24,9022.T,JR東海,3940.0,4.0,0.1,53.8,38.138,46.992,3900.5,4291.0,3764.0,False,False,True,55.9,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-24 11:23:39,2026-08-24,9021.T,JR西日本,2967.5,8.0,0.27,51.9,5.837,10.497,2958.5,3236.0,2782.5,True,False,True,47.1,False,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
