分析実行日時,取引日,銘柄コード,銘柄名,終値,前日比,前日比率(%),RSI,MACD,Signal,25MA,20日高値,20日安値,判定,反発確度スコア
2026-08-02 23:53:56,2026-07-31,6098.T,リクルート,12550.0,-365.0,-2.83,54.6,399.52,451.796,12247.8,13320.0,11720.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-02 23:53:56,2026-07-31,7974.T,任天堂,7679.0,-466.0,-5.72,63.3,167.204,61.248,7176.6,8245.0,6905.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,6501.T,日立製作所,5267.0,12.0,0.23,76.4,91.512,36.386,4790.1,5362.0,4571.0,RSI 76.4（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,9984.T,ソフトバンクグループ,5260.0,638.0,13.8,35.7,-374.222,-288.641,5787.6,6660.0,4500.0,RSI 35.7（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-02 23:53:56,2026-07-31,8058.T,三菱商事,4776.0,-1.0,-0.02,68.1,52.802,20.419,4580.8,4972.0,4361.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,8001.T,伊藤忠商事,2014.0,-9.5,-0.47,72.0,35.721,24.638,1922.3,2048.5,1851.0,RSI 72.0（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,8053.T,住友商事,1670.0,78.0,4.9,65.5,4.237,-5.725,1580.9,1697.5,1489.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,8766.T,東京海上HD,8114.0,-88.0,-1.07,65.8,225.474,195.391,7744.0,8468.0,7450.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,4661.T,オリエンタルランド,3167.0,247.0,8.46,72.5,148.088,113.596,2673.1,3167.0,2502.0,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 72.5（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,6902.T,デンソー,1967.5,-230.0,-10.47,52.9,47.383,37.095,1976.1,2218.0,1917.0,25MAタッチ＋終値下落（反発弱候補・注意） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-02 23:53:56,2026-07-31,6981.T,村田製作所,7416.0,1000.0,15.59,31.7,-741.621,-517.063,9054.3,11090.0,5861.0,RSI 31.7（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-02 23:53:56,2026-07-31,6594.T,日本電産,2591.0,111.0,4.48,43.6,-32.764,-33.831,2599.4,2812.0,2406.0,25MAタッチ＋終値上昇（反発強候補） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 60点（反発候補）,60
2026-08-02 23:53:56,2026-07-31,7741.T,HOYA,24675.0,835.0,3.5,46.7,-513.192,-471.376,25074.8,26190.0,23340.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-02 23:53:56,2026-07-31,9101.T,日本郵船,6110.0,9.0,0.15,85.3,196.007,139.202,5572.0,6168.0,5070.0,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 85.3（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,9107.T,川崎汽船,2850.0,-11.5,-0.4,83.6,81.255,63.421,2648.3,2900.0,2409.0,RSI 83.6（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,9104.T,商船三井,5894.0,-39.0,-0.66,79.9,128.884,85.032,5526.3,6022.0,5170.0,RSI 79.9（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,5411.T,JFEホールディングス,1817.5,-47.5,-2.55,76.5,56.007,38.947,1680.6,1867.5,1585.0,RSI 76.5（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,5401.T,日本製鉄,649.6,-10.4,-1.58,84.1,26.798,18.646,583.7,672.8,546.9,RSI 84.1（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,4503.T,アステラス製薬,2202.0,-85.0,-3.72,58.2,18.389,6.119,2173.8,2305.5,2109.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,2503.T,キリンHD,2953.0,-115.0,-3.75,60.4,69.377,62.154,2889.9,3161.0,2800.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,2502.T,アサヒグループHD,1666.5,-82.5,-4.72,62.3,45.767,38.041,1618.1,1805.5,1553.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,2914.T,日本たばこ産業,7135.0,470.0,7.05,84.6,210.201,141.964,6294.0,7218.0,6046.0,RSI 84.6（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,3382.T,セブン＆アイHD,2109.0,-124.0,-5.55,57.9,60.446,50.755,2055.8,2266.5,1945.5,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,3092.T,ZOZO,1143.0,-52.5,-4.39,47.1,13.812,16.353,1163.0,1242.0,1102.5,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-02 23:53:56,2026-07-31,3289.T,東急不動産HD,1336.5,-49.5,-3.57,57.7,16.001,12.596,1329.6,1402.0,1285.5,25MAタッチ＋終値下落（反発弱候補・注意） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-02 23:53:56,2026-07-31,3407.T,旭化成,1722.5,-87.5,-4.83,36.1,0.452,15.863,1836.2,1906.0,1710.0,ボックス下限タッチ＋下落（下抜け警戒） / RSI 36.1（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 30点（反発余地あり）,30
2026-08-02 23:53:56,2026-07-31,3401.T,帝人,1637.0,-17.0,-1.03,45.8,4.811,13.982,1684.1,1772.0,1627.0,ボックス下限タッチ＋下落（下抜け警戒） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,3861.T,王子HD,879.8,-12.9,-1.45,77.0,21.692,17.591,838.5,898.2,813.8,RSI 77.0（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,3863.T,日本製紙,1376.0,-70.0,-4.84,55.1,44.054,52.27,1393.9,1599.0,1298.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-02 23:53:56,2026-07-31,4063.T,信越化学工業,5800.0,44.0,0.76,20.5,-352.301,-184.596,6883.4,7690.0,5636.0,RSI 20.5（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
2026-08-02 23:53:56,2026-07-31,4188.T,三菱ケミカルグループ,1188.0,50.5,4.44,53.6,14.99,22.572,1171.5,1232.5,1101.5,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-02 23:53:56,2026-07-31,4208.T,宇部興産,3183.0,18.0,0.57,52.9,29.506,47.121,3208.8,3338.0,3096.0,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-02 23:53:56,2026-07-31,4452.T,花王,3268.0,-116.0,-3.43,54.7,51.205,54.177,3276.4,3445.0,3190.0,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,4506.T,大日本住友製薬,1248.0,-42.5,-3.29,26.2,-57.722,-56.135,1380.1,1581.5,1232.5,RSI 26.2（売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,4519.T,中外製薬,6932.0,-139.0,-1.97,37.8,-128.142,-104.083,7299.5,7939.0,6795.0,RSI 37.8（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-02 23:53:56,2026-07-31,4523.T,エーザイ,4828.0,-203.0,-4.03,68.4,211.599,161.736,4431.9,5132.0,4222.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,4543.T,テルモ,2324.0,-91.5,-3.79,60.5,25.788,8.241,2246.2,2458.5,2133.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,4578.T,大塚HD,11100.0,-205.0,-1.81,47.4,97.232,90.292,11134.6,11870.0,10800.0,25MAタッチ＋終値下落（反発弱候補・注意） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-02 23:53:56,2026-07-31,4901.T,富士フイルムHD,3772.0,-59.0,-1.54,63.1,91.133,81.644,3631.5,3878.0,3522.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,4911.T,資生堂,3154.0,-206.0,-6.13,62.7,157.989,133.855,2943.7,3514.0,2694.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,5020.T,ENEOS,1327.5,23.5,1.8,64.7,18.146,13.627,1267.0,1342.0,1216.5,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,5108.T,ブリヂストン,3965.0,-85.0,-2.1,73.9,141.22,114.103,3675.2,4154.0,3510.0,RSI 73.9（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,5201.T,AGC,6079.0,104.0,1.74,38.2,-196.473,-172.078,6466.4,6897.0,5948.0,RSI 38.2（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-02 23:53:56,2026-07-31,5214.T,日本電気硝子,5323.0,193.0,3.76,31.9,-276.545,-236.636,5865.8,6400.0,5027.0,RSI 31.9（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-02 23:53:56,2026-07-31,5332.T,TOTO,7010.0,293.0,4.36,26.1,-300.888,-176.003,7847.9,8740.0,6565.0,RSI 26.1（売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,5406.T,神戸製鋼所,2077.0,6.5,0.31,79.6,39.23,22.565,1939.0,2098.5,1836.5,RSI 79.6（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,5713.T,住友金属鉱山,8185.0,755.0,10.16,60.9,-113.039,-224.173,7471.1,8292.0,6578.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,5802.T,住友電気工業,2184.0,74.5,3.53,34.6,-167.636,-149.806,2486.8,2696.0,2002.5,RSI 34.6（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-02 23:53:56,2026-07-31,5803.T,フジクラ,4172.0,452.0,12.15,34.4,-338.208,-242.583,4924.9,5452.0,3665.0,RSI 34.4（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-02 23:53:56,2026-07-31,5901.T,東洋製罐グループHD,4072.0,-34.0,-0.83,55.0,30.094,34.372,4093.6,4186.0,3981.0,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,6099.T,エラン,771.0,-8.0,-1.03,53.6,13.125,14.777,767.6,807.0,741.0,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,6301.T,コマツ,6994.0,-93.0,-1.31,65.8,132.49,57.125,6559.4,7452.0,6178.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,6367.T,ダイキン工業,23295.0,-345.0,-1.46,17.1,-184.735,16.897,24653.4,26440.0,23260.0,ボックス下限タッチ＋下落（下抜け警戒） / RSI 17.1（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 45点（反発余地あり）,45
2026-08-02 23:53:56,2026-07-31,6471.T,日本精工,1152.0,22.0,1.95,49.1,-12.106,-14.177,1142.7,1254.0,1065.0,25MAタッチ＋終値上昇（反発強候補） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 60点（反発候補）,60
2026-08-02 23:53:56,2026-07-31,6473.T,ジェイテクト,2216.0,115.0,5.47,59.6,18.64,11.687,2081.9,2264.5,1984.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,6503.T,三菱電機,5912.0,594.0,11.17,51.7,-103.91,-107.392,5713.2,6171.0,5050.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,6504.T,富士電機,14285.0,1590.0,12.52,60.7,-207.798,-332.64,13079.2,15100.0,11675.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,6506.T,安川電機,4867.0,323.0,7.11,20.6,-533.678,-446.403,5983.2,7856.0,4465.0,RSI 20.6（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
2026-08-02 23:53:56,2026-07-31,6586.T,マキタ,5183.0,-114.0,-2.15,39.0,-58.032,-14.848,5694.1,6058.0,5043.0,RSI 39.0（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-02 23:53:56,2026-07-31,6645.T,オムロン,5430.0,261.0,5.05,35.8,-127.492,-93.832,5634.2,6197.0,5015.0,RSI 35.8（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-02 23:53:56,2026-07-31,6674.T,ジャパンディスプレイ,5482.0,227.0,4.32,35.6,-301.412,-247.615,6072.8,6825.0,5044.0,RSI 35.6（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-02 23:53:56,2026-07-31,6723.T,ルネサスエレクトロニクス,3442.0,246.0,7.7,26.2,-303.736,-182.373,4305.6,4999.0,3064.0,RSI 26.2（売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,6752.T,パナソニックHD,4284.0,700.0,19.53,45.6,-97.195,-48.476,4222.1,4685.0,3364.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-02 23:53:56,2026-07-31,6754.T,アンリツ,3564.0,11.0,0.31,30.0,-171.418,-125.263,4038.3,4558.0,3344.0,RSI 30.0（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-02 23:53:56,2026-07-31,6762.T,TDK,3008.0,196.5,6.99,35.2,-174.754,-154.381,3251.3,3736.0,2651.0,RSI 35.2（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-02 23:53:56,2026-07-31,6770.T,アルプスアルパイン,2214.0,-28.5,-1.27,65.0,31.361,16.542,2115.9,2258.5,2003.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,6841.T,横河電機,5782.0,177.0,3.16,56.9,77.199,85.985,5643.4,6022.0,5326.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-02 23:53:56,2026-07-31,6857.T,アドバンテスト,32500.0,4565.0,16.34,55.6,-217.292,-206.584,29505.0,32940.0,24135.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-02 23:53:56,2026-07-31,6954.T,ファナック,7135.0,511.0,7.71,49.6,-144.473,-158.353,6952.1,7569.0,6223.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,6971.T,京セラ,3691.0,141.0,3.97,48.6,15.616,33.291,3681.8,4019.0,3471.0,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-02 23:53:56,2026-07-31,7011.T,三菱重工業,3764.0,28.0,0.75,46.6,-9.189,-1.635,3806.2,4146.0,3626.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-02 23:53:56,2026-07-31,7012.T,川崎重工業,2763.0,79.5,2.96,48.7,-54.088,-62.261,2769.1,3069.0,2521.0,25MAタッチ＋終値上昇（反発強候補） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 60点（反発候補）,60
2026-08-02 23:53:56,2026-07-31,7201.T,日産自動車,336.2,-18.8,-5.3,62.3,4.973,1.07,321.0,358.2,303.8,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,7267.T,ホンダ,1625.5,-44.5,-2.66,67.7,46.556,38.211,1546.3,1688.5,1490.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,7270.T,SUBARU,2715.5,-107.5,-3.81,67.2,71.991,46.936,2554.8,2881.5,2470.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,7731.T,ニコン,1909.0,69.0,3.75,29.3,-45.685,3.418,2174.3,2338.5,1830.5,RSI 29.3（売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,7733.T,オリンパス,1820.0,-37.5,-2.02,59.1,26.776,17.702,1759.3,1887.5,1703.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,7751.T,キヤノン,4428.0,-126.0,-2.77,53.8,81.797,81.712,4383.0,4750.0,4236.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 30点（反発余地あり）,30
2026-08-02 23:53:56,2026-07-31,8031.T,三井物産,4937.0,17.0,0.35,71.6,37.533,1.75,4723.7,5018.0,4531.0,RSI 71.6（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,8113.T,ユニ・チャーム,1006.5,-24.5,-2.38,66.5,20.403,15.408,971.7,1057.5,935.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,8267.T,イオン,1364.0,-59.0,-4.15,48.2,1.193,-2.236,1384.4,1477.0,1306.5,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,8308.T,りそなHD,2191.5,13.5,0.62,37.9,14.01,38.572,2273.0,2420.5,2153.0,RSI 37.9（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-02 23:53:56,2026-07-31,8411.T,みずほフィナンシャルグループ,8167.0,349.0,4.46,47.8,89.765,166.314,8213.0,8816.0,7761.0,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-02 23:53:56,2026-07-31,8591.T,オリックス,6410.0,95.0,1.5,48.5,56.634,82.031,6399.9,6680.0,6115.0,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-02 23:53:56,2026-07-31,8769.T,アドバンスクリエイト,526.0,2.0,0.38,57.9,7.261,6.037,507.4,529.0,482.0,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,8802.T,三菱地所,3893.0,-188.0,-4.61,37.3,-31.577,-6.699,4144.5,4371.0,3893.0,ボックス下限タッチ＋下落（下抜け警戒） / RSI 37.3（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 30点（反発余地あり）,30
2026-08-02 23:53:56,2026-07-31,9020.T,JR東日本,3676.0,-144.0,-3.77,61.2,86.763,68.935,3575.3,3966.0,3451.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,9022.T,JR東海,3988.0,-186.0,-4.46,68.5,155.669,122.484,3733.5,4291.0,3501.0,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,9021.T,JR西日本,3001.0,-140.0,-4.46,57.5,94.206,88.684,2922.3,3236.0,2768.5,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,AAPL,Apple,308.9,-24.5,-7.35,45.1,6.893,8.26,317.8,344.6,300.0,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-02 23:53:56,2026-07-31,MSFT,Microsoft,464.7,13.6,3.02,75.0,9.324,1.865,393.1,466.8,373.4,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 75.0（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,AMZN,Amazon,271.6,36.1,15.32,64.0,-0.623,-1.836,242.9,273.2,226.2,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,NVDA,NVIDIA,200.8,5.7,2.93,47.7,-1.944,-0.979,201.8,214.4,190.0,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-02 23:53:56,2026-07-31,META,Meta Platforms,556.7,17.7,3.28,22.9,-9.514,1.644,611.5,686.1,524.5,RSI 22.9（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
2026-08-02 23:53:56,2026-07-31,GOOGL,Alphabet Class A,356.1,22.5,6.73,51.4,-6.132,-6.611,349.2,375.3,314.9,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,GOOG,Alphabet Class C,356.6,23.0,6.88,52.4,-5.547,-6.11,347.7,374.4,314.9,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-02 23:53:56,2026-07-31,TSLA,Tesla,311.2,2.4,0.76,18.1,-25.723,-18.792,372.4,420.0,297.4,RSI 18.1（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
