分析実行日時,取引日,銘柄コード,銘柄名,終値,前日比,前日比率(%),RSI,MACD,Signal,25MA,20日高値,20日安値,25MAタッチ,20日安値タッチ,判定,反発確度スコア
2026-08-09 12:03:13,2026-08-07,7203.T,トヨタ自動車,2980.0,-3.5,-0.12,54.9,33.108,38.858,2937.7,3233.0,2794.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,6758.T,ソニーグループ,3721.0,95.0,2.62,63.7,75.327,70.075,3519.9,3964.0,3306.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,8035.T,東京エレクトロン,54500.0,-830.0,-1.5,33.4,-3591.846,-2883.079,63866.8,74810.0,48580.0,False,False,RSI 33.4（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-09 12:03:13,2026-08-07,6861.T,キーエンス,85110.0,-420.0,-0.49,76.2,2282.6,924.073,77312.4,87920.0,68930.0,False,False,RSI 76.2（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,9983.T,ファーストリテイリング,79310.0,420.0,0.53,51.2,-694.318,-685.619,80470.0,86840.0,75440.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,9432.T,NTT,158.5,4.0,2.59,61.6,1.732,1.615,151.7,161.2,147.6,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,9433.T,KDDI,2981.0,80.0,2.76,58.9,44.556,52.607,2876.9,3121.0,2778.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,8306.T,三菱UFJフィナンシャルグループ,3564.0,-10.0,-0.28,55.3,50.047,77.485,3562.4,3813.0,3410.0,True,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,8316.T,三井住友フィナンシャルグループ,6782.0,1.0,0.01,51.7,26.95,79.58,6868.1,7260.0,6420.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,4502.T,武田薬品工業,5540.0,115.0,2.12,52.2,45.316,79.37,5482.8,5903.0,5225.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,6098.T,リクルート,13165.0,320.0,2.49,54.8,335.649,367.298,12516.0,13320.0,11905.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,7974.T,任天堂,8043.0,402.0,5.26,63.1,172.632,124.541,7328.7,8245.0,6905.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,6501.T,日立製作所,5620.0,120.0,2.18,88.4,193.829,121.096,4978.4,5620.0,4616.0,False,False,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 88.4（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,9984.T,ソフトバンクグループ,5552.0,-143.0,-2.51,51.6,-201.89,-266.661,5689.6,6660.0,4500.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,8058.T,三菱商事,4868.0,120.0,2.53,69.4,43.163,34.713,4656.4,4972.0,4361.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,8001.T,伊藤忠商事,2080.0,46.0,2.26,76.6,36.677,30.362,1954.0,2092.0,1865.5,False,False,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 76.6（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,8053.T,住友商事,1788.0,39.5,2.26,84.5,35.475,13.829,1612.8,1793.5,1489.0,False,False,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 84.5（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,8766.T,東京海上HD,7939.0,122.0,1.56,61.3,103.653,151.025,7868.7,8468.0,7450.0,True,False,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-09 12:03:13,2026-08-07,4661.T,オリエンタルランド,2979.0,25.0,0.85,59.7,128.737,129.761,2774.0,3167.0,2581.5,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,6902.T,デンソー,1929.5,4.5,0.23,47.3,2.769,20.696,1982.1,2218.0,1884.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,6981.T,村田製作所,7263.0,-158.0,-2.13,46.9,-604.255,-608.496,8299.6,10085.0,5861.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,6594.T,日本電産,2712.0,-40.0,-1.45,69.4,20.894,-5.619,2616.6,2812.0,2406.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,7741.T,HOYA,25640.0,165.0,0.65,54.1,-85.382,-282.121,25049.8,26925.0,23340.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,9101.T,日本郵船,6115.0,184.0,3.1,66.7,155.803,156.6,5730.5,6168.0,5271.0,False,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,9107.T,川崎汽船,2855.0,68.0,2.44,62.4,63.75,67.531,2720.2,2900.0,2519.5,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,9104.T,商船三井,6186.0,150.0,2.49,75.0,154.572,122.166,5695.6,6226.0,5318.0,False,False,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 75.0（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,5411.T,JFEホールディングス,1865.5,7.0,0.38,71.6,56.096,49.229,1735.1,1904.0,1609.0,False,False,RSI 71.6（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,5401.T,日本製鉄,697.5,14.0,2.05,83.8,31.049,25.287,609.6,708.0,549.9,False,False,RSI 83.8（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,4503.T,アステラス製薬,2327.0,38.5,1.68,66.9,22.325,11.754,2188.6,2336.0,2109.0,False,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,2503.T,キリンHD,3038.0,111.0,3.79,58.2,40.338,48.239,2913.3,3161.0,2805.5,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,2502.T,アサヒグループHD,1694.5,25.5,1.53,61.4,28.866,33.436,1640.4,1805.5,1571.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,2914.T,日本たばこ産業,7108.0,78.0,1.11,71.1,244.272,202.68,6483.5,7218.0,6049.0,False,False,RSI 71.1（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,3382.T,セブン＆アイHD,2097.5,46.0,2.24,51.4,22.614,36.811,2075.0,2266.5,1945.5,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,3092.T,ZOZO,1149.0,0.5,0.04,42.8,2.82,8.651,1163.1,1242.0,1102.5,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,3289.T,東急不動産HD,1312.5,22.0,1.7,47.6,-3.034,4.49,1329.8,1402.0,1275.5,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,3407.T,旭化成,1692.0,26.0,1.56,37.0,-41.119,-18.601,1806.8,1905.0,1558.5,False,False,RSI 37.0（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-09 12:03:13,2026-08-07,3401.T,帝人,1752.0,69.5,4.13,59.4,3.553,3.563,1690.8,1768.0,1567.0,False,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 5点（反発余地あり）,5
2026-08-09 12:03:13,2026-08-07,3861.T,王子HD,885.9,12.1,1.38,65.8,16.351,17.463,853.1,898.2,814.2,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,3863.T,日本製紙,1405.0,40.0,2.93,44.8,8.065,26.449,1407.6,1599.0,1251.0,True,False,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-09 12:03:13,2026-08-07,4063.T,信越化学工業,6116.0,-51.0,-0.83,25.1,-312.744,-287.936,6691.8,7690.0,5636.0,False,False,RSI 25.1（売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,4188.T,三菱ケミカルグループ,1219.0,34.5,2.91,56.1,9.733,12.257,1180.1,1232.5,1100.5,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,4208.T,宇部興産,3350.0,70.0,2.13,63.2,30.924,30.564,3221.0,3366.0,3089.0,False,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,4452.T,花王,3654.0,57.0,1.58,67.4,71.818,49.304,3304.6,3698.0,3140.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,4506.T,大日本住友製薬,1295.0,11.5,0.9,55.5,-45.594,-52.892,1336.8,1425.5,1188.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,4519.T,中外製薬,6857.0,93.0,1.37,37.1,-180.549,-154.883,7159.5,7509.0,6575.0,False,False,RSI 37.1（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-09 12:03:13,2026-08-07,4523.T,エーザイ,4778.0,87.0,1.85,60.9,137.082,154.652,4540.6,5132.0,4222.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,4543.T,テルモ,2373.0,61.0,2.64,58.8,28.822,20.44,2267.9,2458.5,2133.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,4578.T,大塚HD,12705.0,535.0,4.4,76.1,312.175,181.057,11351.6,12735.0,10800.0,False,False,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 76.1（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,4901.T,富士フイルムHD,3236.0,-642.0,-16.55,35.7,38.861,75.069,3673.6,3908.0,3179.0,False,False,RSI 35.7（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-09 12:03:13,2026-08-07,4911.T,資生堂,3619.0,228.0,6.72,65.6,167.39,145.289,3085.9,3645.0,2694.0,False,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,5020.T,ENEOS,1349.5,49.5,3.81,67.7,14.423,13.267,1285.9,1353.0,1229.0,False,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,5108.T,ブリヂストン,4199.0,210.0,5.26,72.0,137.974,124.369,3785.6,4255.0,3552.0,False,False,RSI 72.0（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,5201.T,AGC,5811.0,25.0,0.43,39.5,-240.757,-213.468,6240.5,6561.0,5581.0,False,False,RSI 39.5（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-09 12:03:13,2026-08-07,5214.T,日本電気硝子,4928.0,31.0,0.63,37.7,-356.586,-321.804,5535.2,6050.0,4323.0,False,False,RSI 37.7（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-09 12:03:13,2026-08-07,5332.T,TOTO,6483.0,-45.0,-0.69,33.3,-409.673,-328.776,7438.4,8213.0,6095.0,False,False,RSI 33.3（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-09 12:03:13,2026-08-07,5406.T,神戸製鋼所,2040.0,23.5,1.17,63.1,30.778,30.411,1972.1,2098.5,1836.5,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,5713.T,住友金属鉱山,8999.0,-89.0,-0.98,73.7,203.814,-15.569,7679.7,9361.0,6578.0,False,False,RSI 73.7（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,5802.T,住友電気工業,2129.5,-29.0,-1.34,46.0,-145.222,-152.262,2349.1,2624.0,1973.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,5803.T,フジクラ,5185.0,589.0,12.82,59.6,-110.593,-209.694,4697.8,5437.0,3665.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,5901.T,東洋製罐グループHD,4325.0,75.0,1.76,67.6,47.418,31.951,4104.5,4344.0,3955.0,False,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,6099.T,エラン,767.0,13.0,1.72,44.2,3.227,7.989,768.2,807.0,724.0,True,False,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-09 12:03:13,2026-08-07,6301.T,コマツ,7349.0,-54.0,-0.73,71.8,194.46,126.029,6719.5,7452.0,6178.0,False,False,RSI 71.8（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,6367.T,ダイキン工業,22210.0,110.0,0.5,22.8,-503.765,-251.569,24275.0,25630.0,21200.0,False,False,RSI 22.8（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
2026-08-09 12:03:13,2026-08-07,6471.T,日本精工,1173.5,0.0,0.0,61.6,1.634,-6.588,1144.4,1254.0,1065.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,6473.T,ジェイテクト,2159.0,-7.0,-0.32,60.7,24.702,18.393,2104.0,2264.5,1984.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,6503.T,三菱電機,5826.0,-44.0,-0.75,59.2,-20.069,-69.626,5680.7,6061.0,5050.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,6504.T,富士電機,14630.0,300.0,2.09,69.0,234.281,-29.689,13229.0,15240.0,11675.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,6506.T,安川電機,5266.0,11.0,0.21,53.3,-346.854,-421.053,5622.7,7225.0,4465.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,6586.T,マキタ,5488.0,15.0,0.27,47.8,-79.467,-62.433,5617.6,5895.0,5043.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,6645.T,オムロン,6632.0,-187.0,-2.74,72.8,120.879,-26.563,5687.3,6929.0,5015.0,False,False,RSI 72.8（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,6674.T,ジャパンディスプレイ,5226.0,-178.0,-3.29,44.0,-244.301,-245.186,5859.4,6362.0,5044.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,6723.T,ルネサスエレクトロニクス,3757.0,84.0,2.29,48.7,-205.203,-211.786,4091.6,4999.0,3064.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,6752.T,パナソニックHD,4312.0,-101.0,-2.29,57.9,33.791,-14.917,4182.3,4685.0,3364.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,6754.T,アンリツ,3526.0,1.0,0.03,46.3,-161.174,-151.328,3868.5,4327.0,3344.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,6762.T,TDK,2988.0,-25.0,-0.83,50.9,-114.412,-135.835,3139.2,3460.0,2651.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,6770.T,アルプスアルパイン,2089.5,-27.0,-1.28,52.5,2.75,11.409,2125.6,2258.5,2006.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,6841.T,横河電機,5414.0,79.0,1.48,48.8,0.124,51.312,5624.8,6022.0,5172.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,6857.T,アドバンテスト,32190.0,-740.0,-2.25,60.6,727.023,255.114,29654.0,33840.0,24135.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,6954.T,ファナック,6535.0,105.0,1.63,48.5,-194.473,-188.297,6778.9,7240.0,5808.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,6971.T,京セラ,3792.0,-38.0,-0.99,58.7,40.495,30.126,3705.2,3879.0,3471.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,7011.T,三菱重工業,4044.0,46.0,1.15,68.8,42.665,17.135,3867.1,4155.0,3621.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,7012.T,川崎重工業,2778.5,-90.0,-3.14,60.9,-12.559,-36.203,2768.3,2953.5,2521.0,True,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-09 12:03:13,2026-08-07,7201.T,日産自動車,340.8,5.7,1.7,55.3,2.874,2.163,326.4,358.2,304.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,7267.T,ホンダ,1683.0,47.5,2.9,66.3,41.933,38.979,1574.0,1693.5,1490.0,False,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,7270.T,SUBARU,2567.5,52.5,2.09,51.9,20.154,38.543,2581.2,2881.5,2444.0,True,False,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-09 12:03:13,2026-08-07,7731.T,ニコン,2001.5,5.5,0.28,37.2,-56.47,-39.596,2119.6,2338.5,1830.5,False,False,RSI 37.2（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-09 12:03:13,2026-08-07,7733.T,オリンパス,1906.0,34.0,1.82,68.4,33.957,25.202,1789.1,1920.5,1703.0,False,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,7751.T,キヤノン,4635.0,108.0,2.39,57.0,61.982,66.578,4449.5,4750.0,4292.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,8031.T,三井物産,4933.0,170.0,3.57,64.7,14.448,11.895,4786.8,5018.0,4531.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,8113.T,ユニ・チャーム,1023.0,23.1,2.31,59.9,16.066,15.963,983.0,1057.5,935.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,8267.T,イオン,1391.0,43.0,3.19,49.4,-6.836,-5.256,1388.1,1468.0,1306.5,True,False,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-08-09 12:03:13,2026-08-07,8308.T,りそなHD,2313.0,-29.0,-1.24,56.4,14.03,19.317,2303.0,2420.5,2153.0,True,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,8411.T,みずほフィナンシャルグループ,8446.0,-53.0,-0.62,59.7,92.488,107.666,8319.6,8816.0,7761.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,8591.T,オリックス,6336.0,-177.0,-2.72,53.7,30.357,51.744,6446.6,6680.0,6115.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,8769.T,アドバンスクリエイト,492.0,-5.0,-1.01,52.3,0.27,3.392,507.6,529.0,482.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,8802.T,三菱地所,3833.0,-7.0,-0.18,37.9,-92.145,-59.933,4079.6,4283.0,3689.0,False,False,RSI 37.9（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-08-09 12:03:13,2026-08-07,9020.T,JR東日本,3461.0,33.0,0.96,42.8,-8.824,30.364,3580.8,3966.0,3351.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,9022.T,JR東海,3903.0,56.0,1.46,56.4,85.861,109.345,3817.1,4291.0,3586.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,9021.T,JR西日本,2926.0,-1.0,-0.03,45.2,36.975,63.607,2966.5,3236.0,2782.5,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,3697.T,SHIFT,896.4,69.4,8.39,66.5,48.99,49.703,785.6,974.0,673.3,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,3993.T,PKSHA Technology,2861.0,-4.0,-0.14,48.6,19.193,11.913,2830.0,3010.0,2700.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,4385.T,メルカリ,5030.0,109.0,2.21,61.9,108.8,80.074,4546.3,5079.0,4163.0,False,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,4443.T,Sansan,1900.0,6.0,0.32,57.1,75.294,87.228,1830.2,2105.0,1674.0,False,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-08-09 12:03:13,2026-08-07,4478.T,freee,2732.0,40.0,1.49,68.7,131.482,120.574,2445.8,2767.0,2173.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,4480.T,メドレー,2090.0,-74.0,-3.42,51.4,10.819,0.751,2058.1,2187.0,1915.0,False,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,5032.T,ANYCOLOR,2729.0,17.0,0.63,77.5,69.985,49.622,2531.6,2777.0,2353.0,False,False,RSI 77.5（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-08-09 12:03:13,2026-08-07,5246.T,ELEMENTS,805.0,9.0,1.13,72.3,36.169,34.631,727.4,823.0,645.0,False,False,RSI 72.3（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
