分析実行日時,取引日,銘柄コード,銘柄名,終値,前日比,前日比率(%),RSI,MACD,Signal,25MA,20日高値,20日安値,25MAタッチ,20日安値タッチ,陽線,終値位置(%),反発初動,判定,反発確度スコア
2026-09-21 22:33:40,2026-09-18,7203.T,トヨタ自動車,3025.0,-9.0,-0.3,36.8,-1.061,9.417,3062.2,3269.0,2939.5,False,False,False,50.0,False,RSI 36.8（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-09-21 22:33:40,2026-09-18,6758.T,ソニーグループ,3697.0,-57.0,-1.52,29.8,-3.974,16.609,3795.3,4070.0,3582.0,False,False,False,29.6,False,RSI 29.8（売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-21 22:33:40,2026-09-18,8035.T,東京エレクトロン,53110.0,2140.0,4.2,39.0,-1722.838,-1810.177,54161.6,57530.0,49000.0,False,False,True,71.2,False,RSI 39.0（やや弱い） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 30点（反発余地あり）,30
2026-09-21 22:33:40,2026-09-18,6861.T,キーエンス,76580.0,480.0,0.63,21.6,-1292.895,-1013.281,79141.2,83865.0,73243.7,False,False,False,55.8,False,RSI 21.6（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
2026-09-21 22:33:40,2026-09-18,9983.T,ファーストリテイリング,67680.0,-20.0,-0.03,25.7,-2278.554,-2438.938,70356.5,73280.7,65010.0,False,False,False,64.6,False,RSI 25.7（売られ過ぎ） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-09-21 22:33:40,2026-09-18,9432.T,NTT,177.3,-2.7,-1.5,59.2,4.582,4.609,171.0,180.1,164.9,False,False,False,28.2,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 5点（反発余地あり）,5
2026-09-21 22:33:40,2026-09-18,9433.T,KDDI,3060.0,-49.0,-1.58,63.6,49.509,41.393,2961.4,3111.0,2848.5,False,False,False,41.5,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-21 22:33:40,2026-09-18,8306.T,三菱UFJフィナンシャルグループ,3620.0,-32.0,-0.88,44.5,20.332,30.332,3633.4,3795.0,3472.0,True,False,False,42.0,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-21 22:33:40,2026-09-18,8316.T,三井住友フィナンシャルグループ,6830.0,-48.0,-0.7,42.6,20.694,36.422,6850.3,7181.0,6534.0,True,False,False,67.0,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-21 22:33:40,2026-09-18,4502.T,武田薬品工業,5968.0,22.0,0.37,61.5,65.722,56.224,5782.7,6012.0,5557.0,False,False,False,17.0,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-21 22:33:40,2026-09-18,6098.T,リクルート,17350.0,-95.0,-0.54,42.8,526.467,543.813,16549.2,18215.0,15225.0,False,False,False,65.8,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-21 22:33:40,2026-09-18,7974.T,任天堂,8339.0,-136.0,-1.6,33.7,-2.521,81.672,8628.9,9180.0,7851.0,False,False,False,63.3,False,RSI 33.7（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-09-21 22:33:40,2026-09-18,6501.T,日立製作所,5524.0,49.0,0.89,53.9,27.721,18.279,5347.4,5645.0,5040.0,False,False,True,94.3,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-21 22:33:40,2026-09-18,9984.T,ソフトバンクグループ,6315.0,68.0,1.09,64.2,221.831,167.807,5717.8,6959.0,4882.0,False,False,False,14.9,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-21 22:33:40,2026-09-18,8058.T,三菱商事,4947.0,-32.0,-0.64,56.3,53.478,57.726,4868.9,5123.0,4692.0,False,False,False,36.2,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-21 22:33:40,2026-09-18,8001.T,伊藤忠商事,2306.5,-63.5,-2.68,74.1,77.475,72.742,2182.2,2399.0,2060.0,False,False,False,1.2,False,RSI 74.1（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-21 22:33:40,2026-09-18,8053.T,住友商事,1796.0,-48.5,-2.63,50.5,23.492,30.967,1788.2,1891.0,1722.0,True,False,False,0.0,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-21 22:33:40,2026-09-18,8766.T,東京海上HD,8200.0,-98.0,-1.18,65.9,138.478,91.056,7746.2,8362.0,7245.0,False,False,False,11.0,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-21 22:33:40,2026-09-18,4661.T,オリエンタルランド,3035.0,-33.0,-1.08,50.7,38.674,57.321,3038.9,3196.0,2961.5,True,False,False,79.7,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-21 22:33:40,2026-09-18,6902.T,デンソー,1915.0,-25.5,-1.31,46.8,-7.054,-9.495,1920.7,1984.0,1859.0,True,False,False,0.0,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-09-21 22:33:40,2026-09-18,6981.T,村田製作所,7763.0,332.0,4.47,57.8,-41.032,-133.842,7321.4,7877.0,6777.0,False,False,True,100.0,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-21 22:33:40,2026-09-18,6594.T,日本電産,2856.0,132.0,4.85,62.2,24.404,6.079,2651.9,2877.0,2454.0,False,False,True,86.0,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-21 22:33:40,2026-09-18,7741.T,HOYA,22605.0,-50.0,-0.22,19.9,-741.854,-625.587,24135.6,25240.0,22165.0,False,False,False,40.0,False,RSI 19.9（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
2026-09-21 22:33:40,2026-09-18,9101.T,日本郵船,7490.0,-76.0,-1.0,64.9,260.429,275.888,7132.1,7599.0,6862.0,False,False,False,20.0,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-21 22:33:40,2026-09-18,9107.T,川崎汽船,3497.0,-55.0,-1.55,59.5,113.202,120.171,3353.5,3610.0,3250.0,False,False,False,0.0,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-21 22:33:40,2026-09-18,9104.T,商船三井,7240.0,-198.0,-2.66,57.2,195.128,217.895,7077.1,7509.0,6821.0,False,False,False,0.0,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-21 22:33:40,2026-09-18,5411.T,JFEホールディングス,1883.0,-12.0,-0.63,54.0,15.563,15.954,1845.9,1937.0,1781.0,False,False,False,66.0,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-21 22:33:40,2026-09-18,5401.T,日本製鉄,695.0,-7.6,-1.08,58.3,9.169,10.667,682.2,718.5,662.3,False,False,False,42.6,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-21 22:33:40,2026-09-18,4503.T,アステラス製薬,2383.5,18.5,0.78,51.3,6.189,6.382,2345.8,2455.0,2182.5,False,False,True,88.9,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-21 22:33:40,2026-09-18,2503.T,キリンHD,2848.5,-44.0,-1.52,27.4,-38.58,-30.395,2945.8,3119.0,2754.5,False,False,False,37.1,False,RSI 27.4（売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-21 22:33:40,2026-09-18,2502.T,アサヒグループHD,1610.0,-35.0,-2.13,36.7,-11.531,-8.73,1646.2,1702.0,1580.0,False,False,False,0.0,False,RSI 36.7（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-09-21 22:33:40,2026-09-18,2914.T,日本たばこ産業,6886.0,-30.0,-0.43,47.3,1.305,5.973,6871.0,7109.0,6500.0,True,False,True,96.1,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-21 22:33:40,2026-09-18,3382.T,セブン＆アイHD,2020.0,-34.5,-1.68,48.7,3.082,3.356,2023.1,2078.5,1957.5,True,False,False,3.2,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-21 22:33:40,2026-09-18,3092.T,ZOZO,1162.0,1.0,0.09,53.1,2.425,-1.387,1135.8,1182.5,1087.5,False,False,False,50.0,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-21 22:33:40,2026-09-18,3289.T,東急不動産HD,1280.0,-25.5,-1.95,37.2,-10.719,-8.01,1315.6,1362.5,1269.0,False,True,False,0.0,False,ボックス下限タッチ＋下落（下抜け警戒） / RSI 37.2（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 30点（反発余地あり）,30
2026-09-21 22:33:40,2026-09-18,3407.T,旭化成,1600.0,-12.0,-0.74,41.7,-29.977,-35.041,1619.4,1700.0,1518.0,False,False,False,38.3,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-21 22:33:40,2026-09-18,3401.T,帝人,1692.0,-45.5,-2.62,42.8,-8.105,-6.702,1720.8,1825.0,1606.0,False,False,False,0.0,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-21 22:33:40,2026-09-18,3861.T,王子HD,875.7,-13.2,-1.48,46.1,2.803,2.906,872.1,892.3,851.6,True,False,False,21.5,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-21 22:33:40,2026-09-18,3863.T,日本製紙,1326.0,-8.0,-0.6,29.4,-15.798,-17.698,1343.3,1416.0,1271.0,False,False,False,13.6,False,RSI 29.4（売られ過ぎ） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-09-21 22:33:40,2026-09-18,4063.T,信越化学工業,5844.0,82.0,1.42,38.9,-131.244,-156.458,5922.4,6087.0,5628.0,False,False,False,85.6,False,RSI 38.9（やや弱い） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 30点（反発余地あり）,30
2026-09-21 22:33:40,2026-09-18,4188.T,三菱ケミカルグループ,1189.0,-28.0,-2.3,47.6,1.497,3.323,1185.1,1305.0,1123.5,True,False,False,0.0,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-21 22:33:40,2026-09-18,4208.T,宇部興産,3452.0,-54.0,-1.54,40.1,4.307,14.659,3507.8,3620.0,3307.0,False,False,False,12.8,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
