分析実行日時,取引日,銘柄コード,銘柄名,終値,前日比,前日比率(%),RSI,MACD,Signal,25MA,20日高値,20日安値,25MAタッチ,20日安値タッチ,陽線,終値位置(%),反発初動,判定,反発確度スコア
2026-09-01 15:07:46,2026-09-01,7203.T,トヨタ自動車,3261.0,105.0,3.33,72.1,58.569,43.917,3049.3,3269.0,2869.5,False,False,True,93.5,False,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 72.1（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-01 15:07:46,2026-09-01,6758.T,ソニーグループ,4049.0,33.0,0.82,65.8,109.822,93.042,3776.7,4070.0,3515.0,False,False,True,80.7,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-01 15:07:46,2026-09-01,8035.T,東京エレクトロン,55070.0,-1370.0,-2.43,37.3,-1668.389,-2029.139,55862.0,61650.0,52910.0,False,False,True,91.8,False,RSI 37.3（やや弱い） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 30点（反発余地あり）,30
2026-09-01 15:07:46,2026-09-01,6861.T,キーエンス,82880.0,-780.0,-0.93,37.6,898.588,1189.387,82564.0,87920.0,78690.0,True,False,True,42.5,False,25MAタッチ＋終値下落（反発弱候補・注意） / RSI 37.6（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 30点（反発余地あり）,30
2026-09-01 15:07:46,2026-09-01,9983.T,ファーストリテイリング,71180.0,-1270.0,-1.75,22.0,-2026.188,-1745.07,75783.3,79801.4,70200.0,False,False,False,16.5,False,RSI 22.0（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
2026-09-01 15:07:46,2026-09-01,9432.T,NTT,174.8,2.3,1.33,81.8,4.974,4.075,161.4,175.3,149.7,False,False,True,86.1,False,ボックス上限タッチ＋上昇（上抜け警戒） / RSI 81.8（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-01 15:07:46,2026-09-01,9433.T,KDDI,2996.0,36.5,1.23,69.5,23.182,15.08,2908.2,3010.0,2779.0,False,False,True,71.4,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-01 15:07:46,2026-09-01,8306.T,三菱UFJフィナンシャルグループ,3721.0,41.0,1.11,58.6,33.602,24.69,3586.3,3742.0,3415.0,False,False,True,98.1,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-01 15:07:46,2026-09-01,8316.T,三井住友フィナンシャルグループ,7025.0,50.0,0.72,58.1,34.589,7.817,6770.6,7035.0,6467.0,False,False,True,99.4,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-01 15:07:46,2026-09-01,4502.T,武田薬品工業,5871.0,106.0,1.84,68.8,100.587,95.397,5654.1,5906.0,5225.0,False,False,True,94.2,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-01 15:07:46,2026-09-01,6098.T,リクルート,17705.0,-510.0,-2.8,60.4,1247.646,1155.656,15276.4,18215.0,12190.0,False,False,False,1.0,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-01 15:07:46,2026-09-01,7974.T,任天堂,9107.0,63.0,0.7,63.5,381.017,371.102,8384.4,9180.0,7403.0,False,False,True,57.6,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-01 15:07:46,2026-09-01,6501.T,日立製作所,5565.0,127.0,2.34,46.1,92.213,105.283,5402.6,5830.0,5166.0,False,False,True,95.2,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-01 15:07:46,2026-09-01,9984.T,ソフトバンクグループ,5287.0,87.0,1.67,44.1,-148.901,-153.658,5340.8,6230.0,4882.0,False,False,True,90.5,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-01 15:07:46,2026-09-01,8058.T,三菱商事,4959.0,155.0,3.23,56.4,30.482,21.04,4776.9,4960.0,4596.0,False,False,True,99.5,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-01 15:07:46,2026-09-01,8001.T,伊藤忠商事,2168.5,60.5,2.87,58.8,43.009,37.429,2056.0,2174.0,1948.0,False,False,True,92.1,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-01 15:07:46,2026-09-01,8053.T,住友商事,1853.5,62.0,3.46,60.0,38.81,34.673,1729.5,1854.0,1637.5,False,False,True,99.4,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-01 15:07:46,2026-09-01,8766.T,東京海上HD,7839.0,132.0,1.71,53.4,-16.365,-51.754,7701.6,7993.0,7186.0,False,False,True,70.9,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-01 15:07:46,2026-09-01,4661.T,オリエンタルランド,3029.0,4.0,0.13,56.1,66.985,75.7,2984.0,3070.0,2819.5,False,False,True,83.8,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-01 15:07:46,2026-09-01,6902.T,デンソー,1975.0,40.0,2.07,54.7,-6.427,-8.949,1957.0,1984.0,1883.5,True,False,True,80.9,False,25MAタッチ＋終値上昇（反発強候補） / ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 60点（反発候補）,60
2026-09-01 15:07:46,2026-09-01,6981.T,村田製作所,7329.0,138.0,1.92,46.3,-269.591,-319.986,7337.0,8540.0,6770.0,True,False,True,93.9,False,25MAタッチ＋終値上昇（反発強候補） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 60点（反発候補）,60
2026-09-01 15:07:46,2026-09-01,6594.T,日本電産,2588.0,7.0,0.27,34.6,-16.855,-2.393,2663.1,2847.0,2535.0,False,False,True,73.1,False,RSI 34.6（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-09-01 15:07:46,2026-09-01,7741.T,HOYA,24960.0,360.0,1.46,35.5,-214.017,-110.11,25246.2,26925.0,24070.0,False,False,True,92.9,False,RSI 35.5（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-09-01 15:07:46,2026-09-01,9101.T,日本郵船,7099.0,59.0,0.84,77.6,333.838,320.748,6502.7,7405.0,5735.0,False,False,True,62.7,False,RSI 77.6（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-01 15:07:46,2026-09-01,9107.T,川崎汽船,3386.0,56.0,1.68,76.5,164.456,154.489,3067.2,3591.0,2685.0,False,False,True,76.1,False,RSI 76.5（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-01 15:07:46,2026-09-01,9104.T,商船三井,7059.0,53.0,0.76,77.2,335.051,341.653,6533.1,7509.0,5803.0,False,False,True,74.2,False,RSI 77.2（買われ過ぎ・警戒） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-01 15:07:46,2026-09-01,5411.T,JFEホールディングス,1917.0,70.0,3.79,64.8,32.584,31.972,1833.7,1937.0,1758.0,False,False,True,72.0,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-01 15:07:46,2026-09-01,5401.T,日本製鉄,701.6,31.8,4.75,53.6,15.206,17.665,672.6,708.0,642.5,False,False,True,96.0,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-01 15:07:46,2026-09-01,4503.T,アステラス製薬,2425.5,54.0,2.28,58.0,48.197,48.189,2323.0,2455.0,2125.0,False,False,True,91.9,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 30点（反発余地あり）,30
