分析実行日時,取引日,銘柄コード,銘柄名,終値,前日比,前日比率(%),RSI,MACD,Signal,25MA,20日高値,20日安値,25MAタッチ,20日安値タッチ,陽線,終値位置(%),反発初動,判定,反発確度スコア
2026-09-02 20:55:34,2026-09-02,7203.T,トヨタ自動車,3133.0,-110.0,-3.39,61.1,55.386,45.981,3053.5,3269.0,2869.5,False,False,False,17.4,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-02 20:55:34,2026-09-02,6758.T,ソニーグループ,3920.0,-126.0,-3.11,61.3,104.976,95.391,3786.9,4070.0,3515.0,False,False,False,12.5,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-02 20:55:34,2026-09-02,8035.T,東京エレクトロン,53110.0,-1870.0,-3.4,25.8,-1782.177,-1980.895,55746.0,61650.0,52500.0,False,False,False,76.2,False,RSI 25.8（売られ過ぎ） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-09-02 20:55:34,2026-09-02,6861.T,キーエンス,78020.0,-4260.0,-5.18,30.2,432.612,1030.374,82822.8,87920.0,78020.0,False,True,False,0.0,False,ボックス下限タッチ＋下落（下抜け警戒） / RSI 30.2（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 30点（反発余地あり）,30
2026-09-02 20:55:34,2026-09-02,9983.T,ファーストリテイリング,70400.0,-860.0,-1.21,21.9,-2086.684,-1812.372,75418.8,79721.8,70010.0,False,True,True,40.2,False,ボックス下限タッチ＋下落（下抜け警戒） / RSI 21.9（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 50点（反発余地あり）,50
2026-09-02 20:55:34,2026-09-02,9432.T,NTT,175.2,-0.4,-0.23,79.5,5.282,4.327,162.2,175.8,149.7,False,False,True,71.4,False,ボックス上限タッチ＋下落（天井候補） / RSI 79.5（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-02 20:55:34,2026-09-02,9433.T,KDDI,2986.0,-21.0,-0.7,67.4,27.862,17.777,2908.4,3017.0,2779.0,False,False,False,13.9,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-02 20:55:34,2026-09-02,8306.T,三菱UFJフィナンシャルグループ,3684.0,-16.0,-0.43,47.8,35.473,26.579,3586.4,3742.0,3415.0,False,False,True,55.4,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-02 20:55:34,2026-09-02,8316.T,三井住友フィナンシャルグループ,6971.0,-38.0,-0.54,50.1,42.904,14.631,6771.4,7043.0,6467.0,False,False,True,61.4,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-02 20:55:34,2026-09-02,4502.T,武田薬品工業,5824.0,-21.0,-0.36,66.3,96.263,95.238,5656.2,5906.0,5225.0,False,False,False,19.0,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-02 20:55:34,2026-09-02,6098.T,リクルート,16355.0,-1140.0,-6.52,46.5,1106.164,1143.077,15418.4,18215.0,12490.0,False,False,False,0.0,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-02 20:55:34,2026-09-02,7974.T,任天堂,8821.0,-282.0,-3.1,60.3,355.489,367.929,8430.7,9180.0,7403.0,False,False,False,14.2,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-02 20:55:34,2026-09-02,6501.T,日立製作所,5335.0,-206.0,-3.72,37.7,76.75,99.27,5419.4,5830.0,5166.0,False,False,False,13.9,False,RSI 37.7（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-09-02 20:55:34,2026-09-02,9984.T,ソフトバンクグループ,4924.0,-338.0,-6.42,35.5,-167.73,-156.792,5333.0,6230.0,4882.0,False,True,False,9.0,False,ボックス下限タッチ＋下落（下抜け警戒） / RSI 35.5（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 30点（反発余地あり）,30
2026-09-02 20:55:34,2026-09-02,8058.T,三菱商事,4860.0,-96.0,-1.94,51.6,33.309,23.456,4780.2,4966.0,4628.0,False,False,False,44.1,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-02 20:55:34,2026-09-02,8001.T,伊藤忠商事,2157.0,8.5,0.4,60.3,43.425,38.373,2061.6,2174.0,1954.0,False,False,True,75.0,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-02 20:55:34,2026-09-02,8053.T,住友商事,1788.0,-61.5,-3.33,51.0,37.255,35.139,1737.2,1856.0,1657.5,False,False,True,27.1,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-02 20:55:34,2026-09-02,8766.T,東京海上HD,7775.0,-31.0,-0.4,56.6,-4.059,-42.636,7681.9,7993.0,7186.0,False,False,True,70.3,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-02 20:55:34,2026-09-02,4661.T,オリエンタルランド,3003.0,-23.0,-0.76,50.3,62.181,72.958,2987.8,3059.0,2819.5,True,False,False,77.6,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-02 20:55:34,2026-09-02,6902.T,デンソー,1922.0,-59.0,-2.98,52.6,-6.68,-8.418,1950.9,1984.0,1883.5,False,False,False,9.0,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-02 20:55:34,2026-09-02,6981.T,村田製作所,6920.0,-370.0,-5.08,20.5,-285.798,-313.646,7326.2,8540.0,6777.0,False,False,False,65.6,False,RSI 20.5（強い売られ過ぎ） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 45点（反発余地あり）,45
2026-09-02 20:55:34,2026-09-02,6594.T,日本電産,2480.0,-91.0,-3.54,21.6,-28.339,-7.799,2659.0,2847.0,2454.0,False,False,False,28.9,False,RSI 21.6（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
2026-09-02 20:55:34,2026-09-02,7741.T,HOYA,24420.0,-470.0,-1.89,19.3,-249.757,-138.933,25272.8,26925.0,24070.0,False,False,False,8.0,False,RSI 19.3（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
2026-09-02 20:55:34,2026-09-02,9101.T,日本郵船,7097.0,5.0,0.07,76.5,325.127,321.535,6545.5,7405.0,5735.0,False,False,True,60.3,False,RSI 76.5（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-02 20:55:34,2026-09-02,9107.T,川崎汽船,3346.0,-37.0,-1.09,72.7,158.231,155.199,3088.3,3591.0,2685.0,False,False,False,0.0,False,RSI 72.7（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-02 20:55:34,2026-09-02,9104.T,商船三井,7038.0,-9.0,-0.13,74.9,317.716,336.713,6579.6,7509.0,5900.0,False,False,False,6.5,False,RSI 74.9（買われ過ぎ・警戒） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-02 20:55:34,2026-09-02,5411.T,JFEホールディングス,1853.5,-82.5,-4.26,57.1,31.762,32.173,1836.8,1937.0,1758.0,True,False,False,0.0,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-02 20:55:34,2026-09-02,5401.T,日本製鉄,691.5,-8.8,-1.26,54.9,15.238,17.163,674.1,708.0,651.4,False,False,True,84.5,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-02 20:55:34,2026-09-02,4503.T,アステラス製薬,2389.5,-25.0,-1.04,57.4,45.006,47.412,2328.8,2455.0,2135.5,False,False,True,53.9,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-02 20:55:34,2026-09-02,2503.T,キリンHD,2974.5,-86.5,-2.83,41.6,31.022,41.227,3015.9,3132.0,2805.5,False,False,False,5.0,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-02 20:55:34,2026-09-02,2502.T,アサヒグループHD,1660.0,-33.0,-1.95,46.0,9.392,13.615,1679.0,1753.0,1605.0,False,False,False,31.5,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-02 20:55:34,2026-09-02,2914.T,日本たばこ産業,7003.0,-47.0,-0.67,46.3,103.41,131.888,6970.8,7187.0,6671.0,True,False,False,14.8,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-02 20:55:34,2026-09-02,3382.T,セブン＆アイHD,2046.5,12.5,0.61,58.1,-0.41,-1.881,2034.1,2076.1,1956.4,True,False,False,88.1,False,25MAタッチ＋終値上昇（反発強候補） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 60点（反発候補）,60
2026-09-02 20:55:34,2026-09-02,3092.T,ZOZO,1130.5,-41.0,-3.5,47.8,0.436,-1.189,1144.8,1182.5,1090.0,False,False,False,3.5,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-02 20:55:34,2026-09-02,3289.T,東急不動産HD,1319.0,-36.5,-2.69,47.6,3.597,3.539,1327.9,1362.5,1275.5,True,False,False,9.3,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 50点（反発余地あり）,50
2026-09-02 20:55:34,2026-09-02,3407.T,旭化成,1649.0,-39.5,-2.34,38.6,-29.878,-35.396,1673.9,1753.5,1595.0,False,False,False,27.8,False,RSI 38.6（やや弱い） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 30点（反発余地あり）,30
2026-09-02 20:55:34,2026-09-02,3401.T,帝人,1766.5,-58.5,-3.21,46.2,20.028,18.061,1725.5,1825.0,1612.0,False,False,False,18.8,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-02 20:55:34,2026-09-02,3861.T,王子HD,873.0,-18.6,-2.09,50.8,7.262,7.733,874.7,892.3,842.5,True,False,False,0.0,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-02 20:55:34,2026-09-02,3863.T,日本製紙,1326.0,-74.0,-5.29,40.3,-2.141,0.303,1381.1,1441.0,1251.0,False,False,False,3.1,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-02 20:55:34,2026-09-02,4063.T,信越化学工業,5870.0,-98.0,-1.64,17.8,-162.398,-170.071,6071.1,6508.0,5785.0,False,False,True,70.8,False,RSI 17.8（強い売られ過ぎ） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 45点（反発余地あり）,45
2026-09-02 20:55:34,2026-09-02,4188.T,三菱ケミカルグループ,1267.5,1.0,0.08,57.7,14.168,4.459,1180.3,1304.0,1123.0,False,False,False,24.7,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-02 20:55:34,2026-09-02,4208.T,宇部興産,3522.0,-98.0,-2.71,41.1,74.554,87.597,3461.7,3713.0,3168.0,False,False,False,1.1,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-02 20:55:34,2026-09-02,4452.T,花王,3583.0,-31.0,-0.86,53.7,73.28,80.504,3516.3,3782.0,3140.0,False,False,False,3.7,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-02 20:55:34,2026-09-02,4506.T,大日本住友製薬,1633.5,43.5,2.74,77.9,57.048,29.068,1382.5,1653.0,1222.5,False,False,True,77.3,False,RSI 77.9（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-02 20:55:34,2026-09-02,4519.T,中外製薬,6832.0,-102.0,-1.47,36.5,-54.712,-60.237,6940.3,7229.0,6578.0,False,False,False,13.1,False,RSI 36.5（やや弱い） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 30点（反発余地あり）,30
2026-09-02 20:55:34,2026-09-02,4523.T,エーザイ,4732.0,-24.0,-0.5,39.9,49.071,83.399,4820.7,5040.0,4476.0,False,False,True,46.2,False,RSI 39.9（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-09-02 20:55:34,2026-09-02,4543.T,テルモ,2469.0,-75.5,-2.97,36.9,48.552,67.384,2496.2,2689.0,2280.0,False,False,False,20.7,False,RSI 36.9（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
