分析実行日時,取引日,銘柄コード,銘柄名,終値,前日比,前日比率(%),RSI,MACD,Signal,25MA,20日高値,20日安値,25MAタッチ,20日安値タッチ,陽線,終値位置(%),反発初動,判定,反発確度スコア
2026-09-09 21:06:42,2026-09-09,7203.T,トヨタ自動車,2971.0,2.5,0.08,42.2,17.269,37.433,3050.9,3269.0,2927.0,False,False,True,56.2,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-09 21:06:42,2026-09-09,6758.T,ソニーグループ,3625.0,-29.0,-0.79,39.8,32.387,73.309,3799.1,4070.0,3590.0,False,True,True,47.9,False,ボックス下限タッチ＋下落（下抜け警戒） / RSI 39.8（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 30点（反発余地あり）,30
2026-09-09 21:06:42,2026-09-09,8035.T,東京エレクトロン,53700.0,-300.0,-0.56,48.5,-1575.652,-1767.94,55775.2,61650.0,52330.0,False,False,False,49.6,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-09 21:06:42,2026-09-09,6861.T,キーエンス,76280.0,-480.0,-0.63,36.0,-822.038,28.824,82279.2,87820.0,76280.0,False,True,False,0.0,False,ボックス下限タッチ＋下落（下抜け警戒） / RSI 36.0（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 30点（反発余地あり）,30
2026-09-09 21:06:42,2026-09-09,9983.T,ファーストリテイリング,66860.0,-1870.0,-2.72,17.2,-2533.152,-2219.477,73348.0,77979.6,66750.0,False,True,False,11.6,False,ボックス下限タッチ＋下落（下抜け警戒） / RSI 17.2（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 50点（反発余地あり）,50
2026-09-09 21:06:42,2026-09-09,9432.T,NTT,172.2,0.2,0.12,69.9,4.337,4.556,165.5,176.0,158.8,False,False,True,71.1,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-09 21:06:42,2026-09-09,9433.T,KDDI,2976.5,-14.0,-0.47,65.6,31.654,26.929,2909.7,3020.0,2799.0,False,False,True,56.4,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-09 21:06:42,2026-09-09,8306.T,三菱UFJフィナンシャルグループ,3601.0,-55.0,-1.5,61.6,37.724,39.164,3615.4,3795.0,3415.0,True,False,False,20.3,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-09 21:06:42,2026-09-09,8316.T,三井住友フィナンシャルグループ,6801.0,-127.0,-1.83,63.7,51.556,46.936,6827.1,7181.0,6467.0,True,False,False,0.0,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-09-09 21:06:42,2026-09-09,4502.T,武田薬品工業,5615.0,-145.0,-2.52,36.5,55.541,82.113,5697.9,5917.0,5504.0,False,False,False,0.0,False,RSI 36.5（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-09-09 21:06:42,2026-09-09,6098.T,リクルート,15305.0,-385.0,-2.45,43.0,528.073,861.301,16076.0,18215.0,15225.0,False,True,False,21.3,False,ボックス下限タッチ＋下落（下抜け警戒） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-09 21:06:42,2026-09-09,7974.T,任天堂,8401.0,-349.0,-3.99,39.4,210.036,300.158,8616.2,9180.0,8270.0,False,False,False,5.5,False,RSI 39.4（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-09-09 21:06:42,2026-09-09,6501.T,日立製作所,5173.0,-14.0,-0.27,45.9,15.189,59.078,5429.6,5830.0,5121.0,False,False,True,46.4,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-09 21:06:42,2026-09-09,9984.T,ソフトバンクグループ,6810.0,254.0,3.87,73.7,148.602,-45.497,5530.2,6959.0,4882.0,False,False,True,62.7,False,RSI 73.7（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-09 21:06:42,2026-09-09,8058.T,三菱商事,5038.0,111.0,2.25,65.2,67.277,47.751,4820.9,5123.0,4628.0,False,False,True,96.6,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-09 21:06:42,2026-09-09,8001.T,伊藤忠商事,2299.0,22.0,0.97,87.4,69.554,53.6,2109.6,2326.5,1959.5,False,False,True,49.1,False,RSI 87.4（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-09 21:06:42,2026-09-09,8053.T,住友商事,1840.0,1.5,0.08,66.7,43.169,40.195,1778.4,1891.0,1668.0,False,False,True,39.8,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-09 21:06:42,2026-09-09,8766.T,東京海上HD,7701.0,-170.0,-2.16,68.7,50.977,19.64,7646.9,8137.0,7186.0,True,False,False,0.0,False,25MAタッチ＋終値下落（反発弱候補・注意） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 40点（反発余地あり）,40
