分析実行日時,取引日,銘柄コード,銘柄名,終値,前日比,前日比率(%),RSI,MACD,Signal,25MA,20日高値,20日安値,25MAタッチ,20日安値タッチ,陽線,終値位置(%),反発初動,判定,反発確度スコア
2026-09-10 21:00:48,2026-09-10,7203.T,トヨタ自動車,2994.0,23.0,0.77,37.8,10.318,32.004,3054.1,3269.0,2927.0,False,False,True,100.0,False,RSI 37.8（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-09-10 21:00:48,2026-09-10,6758.T,ソニーグループ,3640.0,15.0,0.41,40.3,16.967,62.036,3802.1,4070.0,3589.0,False,False,True,100.0,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-10 21:00:48,2026-09-10,8035.T,東京エレクトロン,52810.0,-890.0,-1.66,43.4,-1610.846,-1736.607,55545.6,61650.0,51890.0,False,False,False,42.8,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-10 21:00:48,2026-09-10,6861.T,キーエンス,76500.0,220.0,0.29,38.8,-983.622,-173.881,81844.0,87820.0,75330.0,False,False,True,55.5,False,RSI 38.8（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-09-10 21:00:48,2026-09-10,9983.T,ファーストリテイリング,66810.0,-50.0,-0.07,21.4,-2614.965,-2298.652,72959.3,77621.2,65370.0,False,False,True,100.0,False,RSI 21.4（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
2026-09-10 21:00:48,2026-09-10,9432.T,NTT,175.2,3.0,1.74,67.8,4.401,4.525,166.5,176.0,158.8,False,False,True,92.9,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-10 21:00:48,2026-09-10,9433.T,KDDI,3008.0,31.5,1.06,63.3,33.467,28.234,2915.8,3020.0,2809.0,False,False,True,100.0,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-10 21:00:48,2026-09-10,8306.T,三菱UFJフィナンシャルグループ,3662.0,61.0,1.69,62.7,35.222,38.372,3620.3,3795.0,3415.0,False,False,True,81.2,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-10 21:00:48,2026-09-10,8316.T,三井住友フィナンシャルグループ,6901.0,100.0,1.47,65.2,47.484,47.035,6836.5,7181.0,6467.0,True,False,True,76.6,False,25MAタッチ＋終値上昇（反発強候補） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 60点（反発候補）,60
2026-09-10 21:00:48,2026-09-10,4502.T,武田薬品工業,5657.0,42.0,0.75,43.0,43.593,74.402,5713.4,5917.0,5504.0,True,False,True,78.7,False,25MAタッチ＋終値上昇（反発強候補） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 40点（反発余地あり）,40
2026-09-10 21:00:48,2026-09-10,6098.T,リクルート,15850.0,545.0,3.56,49.6,458.434,780.735,16201.2,18215.0,15225.0,False,False,True,100.0,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-10 21:00:48,2026-09-10,7974.T,任天堂,7989.0,-412.0,-4.9,34.9,135.342,267.156,8638.6,9180.0,7903.0,False,False,False,35.1,False,RSI 34.9（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-09-10 21:00:48,2026-09-10,6501.T,日立製作所,5182.0,9.0,0.17,49.3,2.232,47.692,5417.8,5830.0,5121.0,False,False,True,100.0,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-10 21:00:48,2026-09-10,9984.T,ソフトバンクグループ,6810.0,0.0,0.0,77.1,220.867,7.769,5564.2,6959.0,4882.0,False,False,True,70.9,False,RSI 77.1（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-10 21:00:48,2026-09-10,8058.T,三菱商事,4987.0,-51.0,-1.01,58.9,68.77,51.935,4834.8,5123.0,4628.0,False,False,False,42.6,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-10 21:00:48,2026-09-10,8001.T,伊藤忠商事,2283.0,-16.0,-0.7,80.4,71.685,57.212,2121.8,2326.5,1959.5,False,False,False,60.2,False,RSI 80.4（買われ過ぎ・警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-10 21:00:48,2026-09-10,8053.T,住友商事,1812.0,-28.0,-1.52,61.9,40.003,40.153,1782.0,1891.0,1668.0,False,False,True,50.7,False,MACDデッドクロス（下落トレンド寄り） / 総合スコア 0点（反発余地あり）,0
2026-09-10 21:00:48,2026-09-10,8766.T,東京海上HD,7794.0,93.0,1.21,68.2,49.644,25.636,7649.0,8137.0,7186.0,False,False,True,86.5,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-10 21:00:48,2026-09-10,4661.T,オリエンタルランド,3173.0,30.0,0.95,67.4,78.966,74.269,3020.8,3188.0,2819.5,False,False,True,80.5,False,ボックス上限タッチ＋上昇（上抜け警戒） / MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-10 21:00:48,2026-09-10,6902.T,デンソー,1885.0,-3.5,-0.19,39.0,-14.211,-10.06,1923.8,1984.0,1859.0,False,False,True,74.3,False,RSI 39.0（やや弱い） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 10点（反発余地あり）,10
2026-09-10 21:00:48,2026-09-10,6981.T,村田製作所,7525.0,397.0,5.57,57.6,-176.756,-245.618,7374.4,8540.0,6777.0,False,False,True,91.0,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-10 21:00:48,2026-09-10,6594.T,日本電産,2737.0,146.0,5.63,55.6,3.194,-8.8,2663.6,2847.0,2454.0,False,False,True,92.1,False,MACDゴールデンクロス（上昇トレンド寄り） / 総合スコア 20点（反発余地あり）,20
2026-09-10 21:00:48,2026-09-10,7741.T,HOYA,23135.0,-75.0,-0.32,20.9,-530.68,-347.183,24994.8,26845.0,22855.0,False,False,True,83.6,False,RSI 20.9（強い売られ過ぎ） / MACDデッドクロス（下落トレンド寄り） / 総合スコア 25点（反発余地あり）,25
